seed,epoch,train_rmse,train_nrmse,val_rmse,val_nrmse,wall_time_sec
0,0,9.613714914433132,0.9887882846181504,4.70902830743525,1.0015427844104428,0.5638699160190299
0,1,7.083644189751242,0.7285658509296933,2.7804871126981503,0.5913697313036059,2.148376333003398
0,2,5.2937172911983215,0.54446857288841,2.3297339786628086,0.49550100436673833,3.725646125007188
