seed,method,best_val_nrmse,final_val_nrmse,final_test_nrmse
0,ResDyNet-Random,1.126393367810928,1.192959461509026,0.8087386567949694
0,ResDyNet-LinearInit,741.645600801018,741.645600801018,533.0299119673084
