seed,epoch,train_rmse,train_nrmse,val_rmse,val_nrmse,wall_time_sec
0,68,0.2089695625050824,0.02210104899696296,0.308539500605075,0.0654980579957937,38.64301400000113
0,69,0.17530587055463934,0.018540707977455325,0.29223455169452883,0.0620367751219086,39.199636666016886
0,70,0.16850231023098677,0.01782114950078396,0.29067655184059965,0.06170603638476159,39.74939512502169
0,71,0.16888110497114928,0.017861211608450573,0.2767047276007318,0.058740038991963416,40.29442404099973
0,72,0.16149522505873712,0.01708006581921184,0.25663147819455157,0.054478805499358234,40.9486594159971
0,73,0.17346275663430577,0.018345776473690102,0.2599878620639959,0.05519131273070427,41.562929666019045
0,74,0.17881148166461228,0.01891146858956086,0.261417130049592,0.05549472372744381,42.15251370801707
0,75,0.15792177517461728,0.01670213043938731,0.25386644034415307,0.05389183167872651,42.727095166017534
0,76,0.15844834923361298,0.016757821990534192,0.24994290281271195,0.053058926691588605,43.28255954099586
0,77,0.18337475930038832,0.019394090180026115,0.24900414092045797,0.05285964238360694,43.85843754099915
0,78,0.14472163571883567,0.015306056650546037,0.23680710393522098,0.0502704042657348,44.434670208022
0,79,0.14362241583330437,0.015189800903740938,0.23260834920681972,0.04937907501884221,45.13359479099745
0,80,0.17147553281399086,0.018135603611699046,0.2361435212664119,0.0501295361563309,45.73344929100131
1,0,9.65267708526011,1.0208869016893634,4.795868510804365,1.0180870625798186,0.230677374987863
1,1,8.454532015850921,0.8941686247927553,4.962629400828012,1.0534877630566748,0.8114024589885958
1,2,7.147282812464041,0.7559112711908805,5.818713477836054,1.2352208779906981,1.4215034589869902
1,3,6.102804017484726,0.6454450542576597,6.159513624927044,1.307567361197437,1.9965136669925414
1,4,4.713242542075463,0.4984821861530508,5.262441245707203,1.1171330777253412,2.574345250002807
1,5,3.6779026285954575,0.388982516047858,3.2584938535495698,0.6917267286042158,3.278922291996423
1,6,2.7359781963731784,0.2893626585986431,1.5199452324712293,0.3226603426517415,3.8782293339900207
1,7,2.348207780364473,0.2483512650681969,1.5313270818758449,0.32507652933429243,4.446082292008214
1,8,1.9464850997955079,0.20586425145715934,1.3043310207045382,0.27688885433560406,5.013035249983659
1,9,1.4657855402517277,0.1550244813445277,1.0262638471835845,0.217859589614929,5.578198167000664
1,10,1.1935229909881708,0.12622943641464435,0.8985452530580569,0.19074695130194194,6.133555417007301
1,11,1.0108804678860175,0.10691278903490235,0.8144491544629188,0.17289467912219714,6.690711125003872
1,12,0.8516771925224473,0.09007512451042562,0.7403269428382566,0.15715970545999902,7.288172792003024
1,13,0.7395363578401584,0.07821488011807153,0.6899518981798133,0.14646587990408524,7.874108583986526
1,14,0.5814451851086474,0.061494833846062504,0.5801551976374891,0.12315777625523384,8.438357417006046
1,15,0.47356269423562586,0.05008496061803644,0.48868006959907545,0.1037390527864952,8.998412791988812
1,16,0.3801684772821232,0.04020739691843235,0.40268975743741414,0.0854846690139292,9.551258249994135
1,17,0.32862567679841737,0.034756124755753806,0.34343674466863205,0.07290619118809404,10.101666792004835
1,18,0.3101093402845897,0.032797799076020394,0.31301187784660167,0.06644747297627468,10.652507499995409
1,19,0.307005183670312,0.032469497113744285,0.2899451488888467,0.061550771101521476,11.24456179200206
1,20,0.24177515649418208,0.025570635818296963,0.2612573527476388,0.05546080553230438,11.817544166988228
1,21,0.24820913515233942,0.02625110658095117,0.26007595389291893,0.05521001323326048,12.369157167006051
1,22,0.2609253781258405,0.027596002486582394,0.25665629061772216,0.0544840727845151,12.919422459002817
1,23,0.22512758242537212,0.023809954282839423,0.24654740558036492,0.052338116311677195,13.469434250000631
1,24,0.23296709153755016,0.024639076825488045,0.24529838133379386,0.05207296821109484,14.019028709008126
1,25,0.2620958215877226,0.027719790984721215,0.24936761632700952,0.05293680246590327,14.589084499981254
1,26,0.19591086062968335,0.020719933936352606,0.22869140214215974,0.04854756908360724,15.143437416991219
1,27,0.2166126044988893,0.022909392774717024,0.2309348207160619,0.04902381137859418,15.703097041987348
1,28,0.21079412101472994,0.02229401804248396,0.2254173136259249,0.0478525318546652,16.25729087498621
1,29,0.17630487901983807,0.018646365159166664,0.21545323262514124,0.045737314989452646,16.808673708990682
1,30,0.18954723126079992,0.020046903458639926,0.21674855963388423,0.04601229243440146,17.359209041984286
1,31,0.2098532234780032,0.02219450679160591,0.21846348131963594,0.04637634319552388,17.932428458996583
1,32,0.17406093506813547,0.018409041050198343,0.2107032136424371,0.044728961056811456,18.544651500007603
1,33,0.17418788719253586,0.018422467766931665,0.20758177517051668,0.044066329018893444,19.099793959001545
1,34,0.21148288093777765,0.02236686270284473,0.21413670274991994,0.045457836511165965,19.654340167006012
1,35,0.15563207567570828,0.016459967130017895,0.19877814254173817,0.042197456996469776,20.206134334002854
1,36,0.18578971442611383,0.019649500781069165,0.20328807578673097,0.043154844522729476,20.756199750001542
1,37,0.17843647838017734,0.01887180747401865,0.19818881535535052,0.04207235215201122,21.30829633399844
1,38,0.14519081199503495,0.015355677694607134,0.1914403880190984,0.04063976772057402,21.880399791989475
1,39,0.1609087334523115,0.017018037265509885,0.19409179805572627,0.04120262015278809,22.442739874997642
1,40,0.18759197603816366,0.019840111661025856,0.1964770955662999,0.041708981102936735,23.012445166998077
1,41,0.16495005552429434,0.017445455766341694,0.19079982377343976,0.04050378605848569,23.577931709005497
1,42,0.1575269975568862,0.01666037794984871,0.18601993839309788,0.039489091961811155,24.138666624989128
1,43,0.19004150398751737,0.02009917875471698,0.19321964071456357,0.04101747493799094,24.691099249990657
1,44,0.13515267763068853,0.014294024041486613,0.1774778183817885,0.03767573493358444,25.24665204199846
1,45,0.1413562574477593,0.014950127350743992,0.1762677663100257,0.037418860009567186,25.828224458993645
1,46,0.1721211640004018,0.018203886888525492,0.1823245252324815,0.038704614171972886,26.38956104198587
1,47,0.12825256465930857,0.013564253959007068,0.1695666505494047,0.03599631907764458,26.95411058398895
1,48,0.13935750219717483,0.014738734901065921,0.17000394038100483,0.03608914879537909,27.517259249987546
1,49,0.1580696954072712,0.016717774786201917,0.172034937523573,0.03652029737885817,28.15271245900658
1,50,0.1190893375071081,0.012595132284858191,0.1625538803432776,0.03450761883417069,28.73672099999385
1,51,0.14300863487221768,0.015124886171988795,0.16606815758743831,0.035253644332688495,29.33120020898059
1,52,0.15307847348713025,0.016189892931594178,0.16218642103675693,0.03442961303289602,30.07244783398346
1,53,0.1620977247024788,0.01714378741573221,0.19432158073508976,0.04125139938277279,30.67061591698439
1,54,0.1380636186528343,0.014601891126943848,0.18185924182014437,0.03860584185962399,31.236547292006435
1,55,0.1888711883867746,0.01997540377943417,0.1651643391664149,0.035061777971195834,31.808577541989507
1,56,0.1254260153498428,0.013265312313956175,0.15513112967466158,0.03293188622026585,32.386210166994715
1,57,0.10947125184908088,0.011577903843372239,0.13969602069037274,0.02965525661063162,32.954909958993085
1,58,0.10711283379192753,0.011328472718515475,0.13733426261958948,0.029153892711393976,33.55503812499228
1,59,0.09222774676644421,0.009754195423149729,0.1307730553090789,0.02776105213148938,34.145092291990295
1,60,0.10654895703362642,0.011268835957476851,0.13027042579598638,0.027654351832388714,34.72302520900848
1,61,0.09914463028012496,0.01048573919253684,0.12822373244638638,0.027219871192312443,35.28646149998531
1,62,0.08466565012435337,0.008954412591606719,0.12173237634738227,0.02584185892026909,35.8731155419955
1,63,0.08525600966274526,0.00901685022571674,0.12017810054954162,0.025511910741352672,36.441385249985615
1,64,0.09299098543358718,0.00983491710805297,0.11899866502255409,0.0252615352257463,37.04804395898827
1,65,0.0999851945597654,0.010574638992616472,0.12064158770150003,0.02561030173602189,37.633563249983126
1,66,0.10336462583863809,0.010932054567310123,0.1209516287473077,0.025676118548324897,38.22973766698851
1,67,0.12284967374278502,0.012992833148053183,0.12586470115965878,0.0267190861462196,38.79301279198262
1,68,0.09440286279441192,0.009984240149912386,0.1111475606626079,0.023594869895406663,39.412463374988874
1,69,0.09340779393897437,0.009878999629399537,0.11020653740786762,0.023395105535921095,39.96138870899449
1,70,0.08263240952845255,0.008739372901166035,0.10611580409564607,0.02252670752787426,40.50761545900605
1,71,0.08128037105828242,0.008596378542960007,0.10558451648384015,0.02241392356749879,41.072294541983865
1,72,0.0933787017868679,0.00987592278379856,0.10707457366466837,0.022730239149314217,41.611999999993714
1,73,0.07766543647630993,0.008214055656510708,0.10103067471059689,0.021447214954881527,42.17125616699923
1,74,0.0801966934410866,0.008481766578291828,0.0998175654729118,0.021189691042872497,42.711748917005025
1,75,0.0758394100453131,0.008020931360620829,0.098067029754612,0.02081807998569487,43.27575104200514
1,76,0.07114771644422815,0.007524728234609144,0.09700025357982106,0.020591620269425275,43.81462625000859
1,77,0.07310513753716849,0.007731749099103278,0.09473898291302511,0.020111588257357024,44.37060570900212
1,78,0.08189527244678356,0.008661411773410654,0.09634772462859836,0.02045309868950665,44.93393854200258
1,79,0.07052462209637006,0.00745882849999393,0.09278318695674583,0.01969640369680286,45.47410554200178
1,80,0.06790314540673753,0.007181575755300282,0.09084102938834307,0.019284114350373156,46.08247324998956
2,0,9.828178404559605,1.039448280726444,4.817327381057652,1.0226424414717197,0.19617941600154154
2,1,8.731555108688914,0.9234671545628685,4.951497298489018,1.051124593727676,0.763727082987316
2,2,7.588516491379826,0.8025770489238976,5.636011408206044,1.196436117112074,1.3146070830116514
2,3,6.661969425359273,0.7045835332241436,6.25543835585522,1.3279306650118377,1.862388125009602
2,4,5.709166288793815,0.6038131217189704,5.390472974755488,1.1443121896317936,2.406205375009449
2,5,4.661800438276766,0.4930415638780523,3.971415137373263,0.8430686459365079,2.951910790987313
2,6,3.6948761685234475,0.3907776724003114,2.5462831109275927,0.5405356479354535,3.4933387910132296
2,7,3.0619104232097327,0.32383391856899757,1.9952870813592363,0.423567902057386,4.037205708009424
2,8,2.5836692373320815,0.27325415109118334,1.8430746112442986,0.39125560111789576,4.596018874988658
2,9,2.242103303131811,0.23712943820497048,1.625831785130127,0.3451383837240393,5.168174040998565
2,10,2.038934746794777,0.21564191550348705,1.540784564653253,0.32708420340595623,5.706075166002847
2,11,1.82395097504455,0.19290479141687225,1.4586270231850271,0.30964345625583534,6.310943082993617
2,12,1.4967937369615076,0.15830397174769895,1.3143145874337783,0.2790082077129002,6.879724041005829
2,13,1.2477571053491887,0.13196534744604443,1.2249357196437467,0.26003448715320093,7.432900125015294
2,14,1.1083438023494752,0.11722071093779612,1.179094166525267,0.25030305017711457,7.990198999992572
2,15,0.9977648627986572,0.10552565577403085,1.1161690261749786,0.23694503772174325,8.597904666006798
2,16,0.9281637106504278,0.09816449534744634,1.0823298611598107,0.2297615179832782,9.148673415998928
2,17,0.8714787655928785,0.092169379441145,1.0622133576326023,0.22549110232462263,9.689837165991776
2,18,0.8532868061609812,0.090245360546071,1.058288425049017,0.22465790118997017,10.225778791005723
2,19,0.8245111297395227,0.08720198606182793,1.0538812057862093,0.22372231821822924,10.766480791004142
2,20,0.8024657993102964,0.08487042675658835,1.0550673708606007,0.22397412231035588,11.31076925000525
2,21,0.7976838528350387,0.08436467830172449,1.0559709214058235,0.22416593180605118,11.86909837499843
2,22,0.7595053156831512,0.08032683800521855,1.049974265082256,0.22289293647517264,12.411044208012754
2,23,0.7538758153072976,0.07973145051364482,1.0434116520945238,0.2214997974922175,12.948237625008915
2,24,0.7471494974762365,0.07902006136121832,1.042549620629996,0.2213168018409407,13.484157333004987
2,25,0.7210740890435867,0.07626227275087083,1.035106414727892,0.21973672690436186,14.022376083012205
2,26,0.7126889338379568,0.07537544155964288,1.0258243631831343,0.21776629410983722,14.558626082987757
2,27,0.7103248552986899,0.0751254117706025,1.0183475442219412,0.21617908365223326,15.116471540997736
2,28,0.6828976164882012,0.0722246508103202,1.0083364100638148,0.21405387814562318,15.655368125007953
2,29,0.6757473715176489,0.07146842625522203,0.9954835715088174,0.21132542372265667,16.192478250013664
2,30,0.6472416314319189,0.0684536007908002,0.9627986036120267,0.20438692178466708,16.735120124998502
2,31,0.6134219058949109,0.06487675733954842,0.9292443457113271,0.19726388332224698,17.284214790997794
2,32,0.5961277666043303,0.06304769374177147,0.8970768234585244,0.19043522691370543,17.827782707987353
2,33,0.5721665010176534,0.060513501209557556,0.86925479157804,0.18452904940938228,18.369948583014775
2,34,0.5428915370436764,0.05741732105098803,0.8427267657349153,0.17889756892866776,18.925654833001317
2,35,0.5229425967836677,0.05530748026442268,0.8081089540078057,0.17154875480359427,19.464342374994885
2,36,0.49831861256063725,0.05270319725167338,0.7739191869688153,0.16429080779845923,20.003567166015273
2,37,0.47830602056164595,0.050586624526805,0.7307468558444665,0.15512600445155933,20.55079208299867
2,38,0.44867388221699095,0.047452668875134066,0.6826729755991185,0.14492067971933656,21.091366000007838
2,39,0.4033459860466833,0.04265869772364231,0.6342113989452924,0.13463305316904034,21.628460875013843
2,40,0.38587289019632687,0.04081070731351755,0.5927671551978093,0.12583509545133795,22.18460454099113
2,41,0.3682063506654099,0.038942257903474484,0.5529991412463847,0.11739297481829153,22.723550499998964
2,42,0.331796881071678,0.0350915178157886,0.5093863894882518,0.10813467713385119,23.261675916000968
2,43,0.3142074311331349,0.03323122155895017,0.4674473148960564,0.099231674651049,23.809909958014032
2,44,0.2834037046231867,0.029973356342962776,0.42173697139473093,0.08952809140227187,24.347752291010693
2,45,0.2639896023874615,0.02792008112144158,0.3895116392243263,0.0826871628621932,24.88844887498999
2,46,0.2498850717132187,0.026428357064723865,0.36522455348927085,0.07753139853735358,25.434248333011055
2,47,0.24921421679462627,0.026357406074312025,0.34845524528130284,0.07397153952610593,25.989960250008153
2,48,0.24123003800359633,0.025512982970077532,0.3300946342319118,0.07007387207998365,26.526846332999412
2,49,0.23100139129295125,0.024431180340954966,0.31204539666214026,0.06624230430079697,27.064264040993294
2,50,0.20988165278256818,0.022197513533093082,0.29362780610119443,0.06233254100521274,27.606536790990504
2,51,0.1951201963943509,0.020636311667177384,0.2662855352376837,0.056528209179813174,28.144862665998517
2,52,0.19002499273815127,0.020097432491161332,0.25551512958474265,0.054241822338870205,28.681576958013466
2,53,0.1769909197586834,0.01871892223303604,0.24492915527996875,0.05199458735729956,29.243860582995694
2,54,0.1798000034325589,0.019016016676689198,0.23936414048545535,0.05081322269882414,29.80253320801421
2,55,0.16396436921511734,0.01734120756314116,0.2271067463223376,0.04821117170632966,30.342653125000652
2,56,0.16424457310968507,0.017370842501017964,0.21952110904009023,0.04660086083957407,30.879438708012458
2,57,0.15729485859873113,0.016635826458106153,0.21573913368221095,0.04579800726379771,31.416782540996792
2,58,0.1551314639166472,0.01640702140489491,0.20877204161906715,0.0443190037679117,31.95354479100206
2,59,0.152243628801087,0.01610159804744976,0.20173950931570675,0.04282610834363223,32.49256858299486
2,60,0.13659280459767603,0.014446334819562078,0.19403256282016068,0.04119004544878144,33.04619641599129
2,61,0.14506925364811749,0.015342821434829363,0.19539019953041725,0.041478250258250624,33.58423687500181
2,62,0.14126458306633863,0.01494043168037336,0.18810561159765313,0.039931847408826306,34.12115437499597
2,63,0.139706382756428,0.014775633223681467,0.1843451502358984,0.03913356091429277,34.65774625001359
2,64,0.12519066545701163,0.013240421227184794,0.1781543564952426,0.03781935327906203,35.19521450001048
2,65,0.12526395232988663,0.013248172196985505,0.1757749323814796,0.03731423915819839,35.73336987500079
2,66,0.1275452609069501,0.01348944806527204,0.17359093301028233,0.036850610620533276,36.289847166015534
2,67,0.12464670139281796,0.01318289047346539,0.17091048160584835,0.03628159316507546,36.827504999993835
2,68,0.12670021685255306,0.013400074475037497,0.16831134977521764,0.0357298385694807,37.3850418330112
2,69,0.11411439628517511,0.012068972310243335,0.16632705619581292,0.03530860441408195,38.001094375009416
2,70,0.11180853525876785,0.011825099724619413,0.16398649703524035,0.034811740708329104,38.55644245800795
2,71,0.11233009243109296,0.011880260679555108,0.16120395450143768,0.034221050920158196,39.11158749999595
2,72,0.10900738160130255,0.011528843975746144,0.1589146358868126,0.03373506477220144,39.664157416002126
2,73,0.12089994792479475,0.012786626151601253,0.16003069360575728,0.033971986181157945,40.22706916599418
2,74,0.10880725451945145,0.01150767812561664,0.1569095483222323,0.033309416382501005,40.7690678749932
2,75,0.102956316082576,0.01088887089110155,0.15349901724807455,0.0325854145556569,41.34531491599046
2,76,0.11282535567433416,0.011932640734688747,0.15576192266900316,0.0330657936001822,41.887194665992865
2,77,0.11564385822705765,0.012230731338263093,0.1549339560426006,0.032890029375477275,42.42652895799256
2,78,0.10553004901903154,0.011161074158657887,0.15192763584695565,0.032251835127602616,42.969476124999346
2,79,0.10371358444420731,0.01096896114426393,0.14782269226986514,0.03138042050498715,43.52439649999724
2,80,0.11438325256463164,0.01209740710110081,0.15032162434810736,0.03191090427729921,44.05999341601273
3,0,9.405647953401393,0.9947605946739388,4.69319183413037,0.9962904274312556,0.19179933401755989
3,1,8.32155332726367,0.8801045262858388,4.73578211598693,1.0053316709207523,0.730490459012799
3,2,7.008946776425313,0.7412805686431677,5.148612523206346,1.0929690395606095,1.3074451670108829
3,3,6.060531925551063,0.6409742712219375,5.402414708741255,1.1468472309591966,1.910934667015681
3,4,5.245502864257536,0.554775128142625,4.79292514396556,1.017462232334314,2.473431459016865
3,5,4.3027619347121115,0.45506891626394963,3.7019990896655273,0.7858758784524326,3.041308834013762
3,6,3.3346305461872725,0.3526773574321946,2.366423586031825,0.5023543143635241,3.660809834022075
3,7,2.6443015082605665,0.27966674426754595,1.9876202806946228,0.42194036148774006,4.232033875014167
3,8,2.193437890059039,0.2319824844290941,1.7181964497071518,0.3647459417364298,4.79757191700628
3,9,1.6555386232233866,0.1750931561017877,1.4911828502677642,0.31655454364070634,5.380699417000869
3,10,1.2756736808413238,0.13491786165616576,1.4798140442237153,0.31414112585738935,5.957195209019119
3,11,1.1576926890952082,0.12243995028939546,1.5000681659962865,0.3184407556938029,6.509306417021435
3,12,1.094596703140093,0.11576678956498722,1.5031135885696258,0.31908725075825695,7.07248816700303
3,13,1.040045751781394,0.1099973692036835,1.4773510982914146,0.3136182813749228,7.625118416995974
3,14,1.0034157465645794,0.10612330481674133,1.4541952385540924,0.30870265844481737,8.248657625023043
3,15,0.962670112748498,0.10181396311842761,1.3996915688664762,0.29713239106841277,8.827321792021394
3,16,0.9079299842020622,0.09602453499022638,1.2765169362688105,0.27098436394815434,9.438213000015821
3,17,0.886581135415197,0.09376663701019981,1.2496064395081299,0.2652716909384746,10.015489000012167
3,18,0.8375604632532779,0.0885821103053201,1.239925760466657,0.2632166358286634,10.577363834017888
3,19,0.8130687771258859,0.08599181941017328,1.2409464886555002,0.26343332028553096,11.145642292016419
3,20,0.794644776275528,0.08404325933935462,1.2250547283849713,0.2600597508274451,11.753349292004714
3,21,0.7722784315936185,0.08167774890916543,1.1979881144823858,0.25431393661673735,12.33141483401414
3,22,0.7552410088240258,0.07987583617652246,1.1745143687608979,0.24933083151794327,12.897064667020459
3,23,0.7447399573431736,0.07876522346089167,1.1448107359770798,0.24302521988978898,13.477084709011251
3,24,0.728431347879354,0.07704039151641438,1.1239162579892439,0.23858965255285072,14.041526667017024
3,25,0.7169343199729051,0.07582444229379161,1.108163788601925,0.2352456523470936,14.609425333997933
3,26,0.7012273621411865,0.07416324225838644,1.0962804353668285,0.2327230043300635,15.203283459006343
3,27,0.6800408245139801,0.0719225106390938,1.0632649593122672,0.2257143407354844,15.81898566702148
3,28,0.6538040820721056,0.06914765901344395,1.0310918080153668,0.21888448936987562,16.393564416997833
3,29,0.6325612440854133,0.06690097295280287,0.9982758114829383,0.21191817212409145,16.99074454201036
3,30,0.6059192498595086,0.06408326106833069,0.9598191643819479,0.2037544339407964,17.566894000017783
3,31,0.5843363412267593,0.061800608439540466,0.9270103231456377,0.19678963565125354,18.161137709015748
3,32,0.5681758261551585,0.060091439261350126,0.892984512859456,0.18956649407259776,18.737151417008135
3,33,0.5473816201744488,0.057892201440667854,0.8588664080484483,0.18232375982548985,19.31307375000324
3,34,0.5225466859092603,0.05526560791933656,0.8301087761756614,0.17621896923455538,19.8932134170027
3,35,0.5090806367231353,0.053841410972707913,0.8118816860283468,0.1723496461649901,20.474291792022996
3,36,0.48658573420841844,0.05146230400277505,0.7735524580926922,0.1642129570560099,21.066305959015153
3,37,0.4668033555701881,0.04937007911452431,0.7405832869496933,0.15721412326207893,21.645968042023014
3,38,0.44628769248119377,0.04720030056065467,0.7166560261633498,0.1521347440850497,22.246822209010134
3,39,0.4199794597458547,0.044417887975122784,0.6826794480301529,0.14492205371411657,22.833332834008615
3,40,0.420785376408496,0.044503123372254226,0.6601941910844946,0.14014878915450957,23.41936333401827
3,41,0.41447665972032516,0.043835900572140304,0.6289502375996325,0.13351619179385993,24.041666292003356
3,42,0.3835409119191097,0.04056407251394775,0.6123835608393375,0.12999934823536768,24.648438667005394
3,43,0.3537400134012856,0.037412268440663476,0.5896338681572312,0.12516994814961874,25.23312770901248
3,44,0.32865115689347874,0.03475881958280253,0.5494449906223299,0.11663848483161687,25.819874334003543
3,45,0.3365188160391299,0.03559091933065558,0.5277444537332684,0.11203180393366953,26.4067720840103
3,46,0.3027862092150038,0.03202328973293765,0.5086142317504487,0.10797076025386226,26.99043545901077
3,47,0.30644910430166866,0.03241068502060853,0.5001230994149204,0.10616822710309315,27.579491542011965
