seed,model,epoch,train_loss,val_loss,val_rmse,val_nrmse,val_nrmse_percent,wall_time_sec,comparison
0,ResDyNet,0,1.018308984357645,2.458779768183609,1.5680496701902045,1.4126345280776824,141.26345280776823,0.0062032499990891665,A_same_width
0,Plain,0,1.063858668278415,2.665391797786556,1.6326027679097435,1.470789532008095,147.0789532008095,0.014233791996957734,A_same_width
0,ResDyNet,1,0.9441285380849183,2.4722803814004037,1.572348683149003,1.416507450127094,141.6507450127094,0.16712529200594872,A_same_width
0,Plain,1,1.008900337355155,2.254800192388341,1.5015992116368273,1.3527702176903023,135.27702176903023,0.17312295900774188,A_same_width
0,ResDyNet,2,0.8442881231160786,1.4213813580981611,1.1922169928742674,1.0740520030152136,107.40520030152136,0.30900479201227427,A_same_width
0,Plain,2,0.936241893616216,2.2785338778696667,1.5094813274332566,1.3598711081404062,135.98711081404062,0.3158122500171885,A_same_width
0,ResDyNet,3,0.48443815840857735,0.8034077883166909,0.8963301781802792,0.807491613516232,80.7491613516232,0.45553662499878556,A_same_width
0,Plain,3,0.9308058595952865,2.223509992679372,1.4911438537845274,1.3433511286229416,134.33511286229415,0.46189925001817755,A_same_width
0,ResDyNet,4,0.33692208298947485,0.6910804147466608,0.8313124651697825,0.7489180440169111,74.8918044016911,0.6009523750108201,A_same_width
0,Plain,4,0.9152307590598583,2.285233373916328,1.5116988370427253,1.3618688322560586,136.18688322560587,0.6072350839967839,A_same_width
0,ResDyNet,5,0.19983686779495666,0.6581598186311036,0.8112704965861286,0.7308625082962324,73.08625082962324,0.7433152919984423,A_same_width
0,Plain,5,0.9060968613156329,2.2105426367469727,1.486789372018435,1.3394282354827514,133.94282354827513,0.7505290840053931,A_same_width
0,ResDyNet,6,0.15245367677015892,0.40214524444122385,0.6341492288422528,0.5712963776891958,57.12963776891959,0.8873055420117453,A_same_width
0,Plain,6,0.8597868465327598,1.4680024306558186,1.211611501536618,1.0915242509371912,109.15242509371912,0.8941427090030629,A_same_width
0,ResDyNet,7,0.10947234611277362,0.36964259306975156,0.6079823953617008,0.5477230348494865,54.77230348494865,1.0309494590037502,A_same_width
0,Plain,7,0.39418840778999875,1.070496667123484,1.034648088541937,0.9321003295173842,93.21003295173841,1.0374793750233948,A_same_width
0,ResDyNet,8,0.07544490789359466,0.23925882089482736,0.48914090086071044,0.4406603558464105,44.06603558464105,1.1738223340071272,A_same_width
0,Plain,8,0.32688708812642314,1.1705672817881128,1.0819275769607284,0.9746937747888801,97.469377478888,1.1803358340112027,A_same_width
0,ResDyNet,9,0.05372067571627263,0.10188789955349846,0.31919884015061595,0.2875618747870489,28.75618747870489,1.317477083997801,A_same_width
0,Plain,9,0.33903107136823896,1.1342184839505718,1.0649969408174709,0.9594411959624808,95.94411959624807,1.3237207920174114,A_same_width
0,ResDyNet,10,0.044698753460453676,0.08387917438290418,0.28961901592075096,0.2609138152032555,26.09138152032555,1.4628558340191375,A_same_width
0,Plain,10,0.3276007528936621,1.3962918645716607,1.1816479444283143,1.0645304916450617,106.45304916450617,1.471018834010465,A_same_width
0,ResDyNet,11,0.03507513002659849,0.08302912664609771,0.28814775141600135,0.2595883731086232,25.95883731086232,1.6102258750179317,A_same_width
0,Plain,11,0.3240662086802844,1.4210053187459497,1.192059276523592,1.0739099185093195,107.39099185093195,1.617218250001315,A_same_width
0,ResDyNet,12,0.03339726679868578,0.09219529171008299,0.3036367759512721,0.2735422237300208,27.35422237300208,1.7533401249966118,A_same_width
0,Plain,12,0.3174344128519783,1.0513556716293062,1.0253563632363658,0.9237295411159742,92.37295411159742,1.759379541996168,A_same_width
0,ResDyNet,13,0.03251481417928656,0.12388487813199679,0.35197283720764133,0.3170875210379451,31.708752103794506,1.8939787090057507,A_same_width
0,Plain,13,0.2991421088710775,0.9474263863767214,0.9733583031837358,0.8768851991159584,87.68851991159585,1.900529334001476,A_same_width
0,ResDyNet,14,0.043480109952682554,0.17257943224605538,0.41542680732718174,0.3742523359277689,37.42523359277689,2.0381114589981735,A_same_width
0,Plain,14,0.302117661442132,1.1500827755734853,1.072419123092033,0.9661277385854966,96.61277385854966,2.0437732090067584,A_same_width
0,ResDyNet,15,0.036193201759801424,0.07257312712188634,0.26939399978820305,0.24269337444623557,24.269337444623556,2.178072834009072,A_same_width
0,Plain,15,0.2760607680387769,1.1770582313291102,1.0849231453559787,0.9773924414362418,97.73924414362418,2.184642292006174,A_same_width
0,ResDyNet,16,0.027984559364132834,0.08047671658874776,0.2836841845939737,0.25556720673165934,25.556720673165934,2.3205937500169966,A_same_width
0,Plain,16,0.2642310266155948,0.9890557489678663,0.99451281991127,0.8959430142618823,89.59430142618822,2.3266638340137433,A_same_width
0,ResDyNet,17,0.029578237814822255,0.09695839282040818,0.3113814265822677,0.28051927369038077,28.051927369038076,2.4627951250004116,A_same_width
0,Plain,17,0.2797017155281437,0.9712083652951765,0.9854990437819696,0.8878226264765465,88.78226264765465,2.468628208996961,A_same_width
0,ResDyNet,18,0.022293752925659688,0.05374196832858531,0.23182314019222783,0.2088463002598704,20.88463002598704,2.606040834012674,A_same_width
0,Plain,18,0.27465839854030205,1.098485684537348,1.048086677969598,0.9442069711595913,94.42069711595913,2.6129639169957954,A_same_width
0,ResDyNet,19,0.021941888155699415,0.086872236334542,0.2947409648056103,0.26552810898702556,26.552810898702557,2.7476511250133626,A_same_width
0,Plain,19,0.2810503331007197,1.201436935509949,1.096100787113096,0.9874622262069447,98.74622262069447,2.753867874998832,A_same_width
0,ResDyNet,20,0.02121103574040974,0.06700752248746059,0.25885811265529346,0.2332017376500159,23.320173765001588,2.888289791997522,A_same_width
