model,num_seeds,total_parameters,trainable_parameters,best_val_nrmse_mean,best_val_nrmse_std,best_val_nrmse_percent_mean,best_val_nrmse_percent_std,best_epoch_mean,best_epoch_std,final_val_nrmse_mean,final_val_nrmse_std,final_val_nrmse_percent_mean,final_val_nrmse_percent_std,test_nrmse_mean,test_nrmse_std,test_nrmse_percent_mean,test_nrmse_percent_std,avg_training_time_per_epoch_sec_mean,avg_training_time_per_epoch_sec_std,comparison
ResDyNet,1,21513,21513,0.062488070656955046,0.0,6.248807065695504,0.0,1.0,0.0,0.062488070656955046,0.0,6.248807065695504,0.0,0.06612616839091981,0.0,6.612616839091981,0.0,3.691821499989601,0.0,A_same_width
Plain,1,21272,21272,0.2638314711877411,0.0,26.383147118774108,0.0,1.0,0.0,0.2638314711877411,0.0,26.383147118774108,0.0,0.24972693790895653,0.0,24.972693790895654,0.0,3.691821499989601,0.0,A_same_width
ResDyNet,1,21513,21513,0.062488070656955046,0.0,6.248807065695504,0.0,1.0,0.0,0.062488070656955046,0.0,6.248807065695504,0.0,0.06612616839091981,0.0,6.612616839091981,0.0,3.63954725000076,0.0,B_parameter_matched
Plain,1,21512,21512,0.2504891062080403,0.0,25.048910620804033,0.0,1.0,0.0,0.2504891062080403,0.0,25.048910620804033,0.0,0.26753201656409065,0.0,26.753201656409065,0.0,3.63954725000076,0.0,B_parameter_matched
