seed,epoch,train_rmse,train_nrmse,val_rmse,val_nrmse,wall_time_sec
0,0,9.624378854110804,1.017894022795132,4.734335061414943,1.0050244841129263,0.2223156249965541
0,1,8.694812524117859,0.9195811835528073,4.798476631880558,1.018640725450127,0.8539409160148352
0,2,7.3052557580327475,0.7726188135159674,4.923849198243871,1.0452553391596908,1.4152144160179887
