seed,model,epoch,train_loss,val_loss,val_rmse,val_nrmse,wall_time_sec,comparison
0,ResDyNet,0,1.6233038908096242,1.3548185190643673,1.1639667173353228,1.1263934497160195,0.023456166993128136,B_parameter_matched
0,Plain,0,1.2295254273969611,1.6600306432359764,1.2884217644994889,1.2468310428378764,0.06898516698856838,B_parameter_matched
0,ResDyNet,1,1.2471938842971717,2.1842178961976964,1.4779099756743292,1.430202505859063,0.8139294580032583,B_parameter_matched
0,Plain,1,1.188037482922602,1.788026492111186,1.3371710781015218,1.294006710923292,0.841510083002504,B_parameter_matched
0,ResDyNet,2,0.9648428861297305,1.8314199917981284,1.3532996681438034,1.3096146642317605,1.214084917010041,B_parameter_matched
0,Plain,2,1.0865170375241238,1.8345065668332303,1.3544395766638062,1.3107177760914759,1.2293619579868391,B_parameter_matched
0,ResDyNet,3,0.779549618470221,1.1910670626776585,1.0913601892490208,1.0561306866790658,1.5594674999883864,B_parameter_matched
0,Plain,3,1.0252282475897556,2.02915133287995,1.4244828299702141,1.3785000077877185,1.5760108329996,B_parameter_matched
0,ResDyNet,4,0.6159365539175028,0.8328132275328954,0.9125860110328754,0.8831274037484091,1.9021122500125784,B_parameter_matched
0,Plain,4,0.9946991124129805,2.3308450689490865,1.5267105386906472,1.4774277690090907,1.9174383330100682,B_parameter_matched
0,ResDyNet,5,0.4605435098534658,1.210246452685313,1.1001120182441937,1.0646000034613923,2.241160375007894,B_parameter_matched
0,Plain,5,0.9915095353396269,2.1424231309770443,1.4637018586368757,1.41645303199058,2.255964624986518,B_parameter_matched
0,ResDyNet,6,0.4029237155657556,1.1089675383002313,1.053075276654158,1.019081624942552,2.5803601249936037,B_parameter_matched
0,Plain,6,0.9569501398580036,2.0142898760623837,1.419256804127563,1.3734426799539083,2.595124042010866,B_parameter_matched
0,ResDyNet,7,0.370023651951297,1.0777173050145263,1.0381316414667874,1.0046203757166852,2.9248823749949224,B_parameter_matched
0,Plain,7,0.6565630086264526,1.1638448263055825,1.0788164006472938,1.0439918161210193,2.939694041997427,B_parameter_matched
