seed,method,best_val_nrmse,final_val_nrmse,final_test_nrmse
0,ResDyNet-Random,0.5348542873805526,0.7535999402300775,0.4917002125411207
0,ResDyNet-LinearInit,0.31632361047559643,0.42247677536908806,0.3667796269566119
