controller,k,t,reference,y,u,x1_simulator_only,x2_simulator_only,predicted_y0,mpc_cost,solve_time_sec,qp_status
linear,0,0.0,4.0,3.240024177427773,2.820460507679575,1.8426003868306193,3.648155823633192,3.1958723567000606,16.517672414235417,0.015111332992091775,optimal
linear,1,4.0,4.0,3.648155823633192,3.826049189550915,3.2176995488176514,4.605002422334833,3.1668857869893894,17.205921134671065,0.009595042007276788,optimal
linear,2,8.0,4.0,4.605002422334833,4.302050798913142,4.443516994671343,5.923853240520635,3.2993006687662376,11.271180602328931,0.009424417017726228,optimal
resdynet_ltv,0,0.0,4.0,3.240024177427773,2.8204605076795755,1.8426003868306193,3.648155823633192,3.195872356700061,16.517672414235417,0.009719583002151921,optimal
resdynet_ltv,1,4.0,4.0,3.648155823633192,3.8260491895509157,3.2176995488176514,4.605002422334833,3.16688578698939,17.205921134671065,0.009638582996558398,optimal
resdynet_ltv,2,8.0,4.0,4.605002422334833,4.302050798913142,4.443516994671343,5.923853240520635,3.2993006687662385,11.271180602328915,0.00956354200025089,optimal
