seed,method,epoch,updates,wall_time_sec,val_nrmse
0,ResDyNet-Random,0,0,0.0,1.1263934497160195
0,ResDyNet-Random,1,12,0.292656083998736,1.0983246941535396
0,ResDyNet-Random,2,24,0.5726515419955831,1.1097636753552003
0,ResDyNet-Random,3,36,0.8539127919939347,1.180896982955607
0,ResDyNet-Random,4,48,1.1327331670036074,1.2913411741897436
0,ResDyNet-Random,5,60,1.4120638339954894,1.3291635744987929
0,ResDyNet-Random,6,72,1.7068936249997932,1.2548152299622795
0,ResDyNet-Random,7,84,1.9852424999990035,1.1590842664283063
0,ResDyNet-Random,8,96,2.2800282090029214,0.9888106824961007
0,ResDyNet-Random,9,108,2.557767583988607,0.9558926952814815
0,ResDyNet-Random,10,120,2.836406583985081,0.9599413630180289
0,ResDyNet-LinearInit,0,0,0.0,0.5877139302058344
0,ResDyNet-LinearInit,1,12,0.2766932079975959,405665996.9943826
0,ResDyNet-LinearInit,2,24,0.554302042000927,30649.352002426556
0,ResDyNet-LinearInit,3,36,0.834715042001335,552183.0867944573
0,ResDyNet-LinearInit,4,48,1.1130067079793662,3262622.6288980944
0,ResDyNet-LinearInit,5,60,1.3922297919925768,6818056.514093183
0,ResDyNet-LinearInit,6,72,1.67012424999848,8099361.6467143595
0,ResDyNet-LinearInit,7,84,1.949494375003269,8198366.53542362
0,ResDyNet-LinearInit,8,96,2.227030541980639,7878783.435476813
0,ResDyNet-LinearInit,9,108,2.506069833005313,7462450.285120093
0,ResDyNet-LinearInit,10,120,2.785633332998259,7021697.719436014
