seed,model,epoch,train_loss,val_loss,val_rmse,val_nrmse,wall_time_sec,comparison
1,ResDyNet,3,0.5308414367403494,1.2986345700469608,1.1395764871420262,1.1027905449957804,0.9394843339978252,A_same_width
1,Plain,3,1.0000416299009154,2.082081405644476,1.4429419273291895,1.3963632387917975,0.9517920840007719,A_same_width
1,ResDyNet,4,0.6982776740303929,0.6453855202048617,0.80335889875252,0.7774261822515882,1.2532475840125699,A_same_width
1,Plain,4,0.9976938753331447,1.920177450421796,1.3857046764811745,1.340973627151911,1.2654136249911971,A_same_width
1,ResDyNet,5,0.3465787223490825,0.8049050637188544,0.8971650147653186,0.8682042028310869,1.5621278749895282,A_same_width
1,Plain,5,0.9971671582546375,2.0457540486468586,1.4302985872351475,1.3841280302996992,1.5736573339963797,A_same_width
1,ResDyNet,6,0.23312905834757194,0.7700230480397547,0.8775095714804225,0.8491832443812986,1.8771115420095157,A_same_width
1,Plain,6,0.9938747529180842,2.073473247880326,1.439955988174752,1.3934736868357855,1.8889165419968776,A_same_width
1,ResDyNet,7,0.1619739167940081,0.5938512585834113,0.7706174528152158,0.7457416420592022,2.1855109999887645,A_same_width
1,Plain,7,0.9884253585572031,2.1747020705143183,1.4746871093605987,1.4270836748383555,2.197638417012058,A_same_width
1,ResDyNet,8,0.1084812844194621,0.45015413952348393,0.6709352722308494,0.6492772384028106,2.497274416993605,A_same_width
1,Plain,8,0.9243637559127043,1.8180989012049908,1.3483689781380284,1.304843138686941,2.510623874986777,A_same_width
1,ResDyNet,9,0.08991498007890626,0.3737694578988184,0.611366876677841,0.5916317322541397,2.8066544999892358,A_same_width
1,Plain,9,0.6260263329376587,1.1454060292535446,1.0702364361455579,1.035688815983974,2.818687791994307,A_same_width
1,ResDyNet,10,0.08618968512240105,0.28812087513791773,0.5367689215462439,0.5194418261588836,3.1139320420043077,A_same_width
1,Plain,10,0.6825042241346883,1.2982761089240573,1.1394191980671808,1.1026383332692946,3.1264807090046816,A_same_width
1,ResDyNet,11,0.10364602127332884,0.28841978497917964,0.5370472837462076,0.5197112027261153,3.4240965839999262,A_same_width
1,Plain,11,0.6755041605958134,1.4139810351987496,1.1891093453500183,1.150724464583209,3.435630333988229,A_same_width
1,ResDyNet,12,0.06846054082192364,0.24261767838374512,0.49256235989338965,0.47666226834280095,3.7355190420057625,A_same_width
1,Plain,12,0.632100379130091,1.622020325519725,1.2735856176636595,1.2324738122005945,3.748213584010955,A_same_width
1,ResDyNet,13,0.07870012788875246,0.22466084118326346,0.4739840094172624,0.45868363375542587,4.065390042000217,A_same_width
1,Plain,13,0.6106053489696353,1.6433021539932693,1.2819134736764684,1.2405328420021344,4.077493624994531,A_same_width
1,ResDyNet,14,0.05120944674357075,0.23422621493863827,0.48396922933037617,0.46834652714970937,4.373189917008858,A_same_width
1,Plain,14,0.5635512203176597,1.4959084453698022,1.2230733605838213,1.1835921090919734,4.384652999986429,A_same_width
1,ResDyNet,15,0.047900657744777024,0.19870374059822102,0.4457619775151544,0.4313726192747146,4.6819862500124145,A_same_width
1,Plain,15,0.5878069537842673,1.4622984904711824,1.209255345438333,1.1702201444849556,4.694493833987508,A_same_width
1,ResDyNet,16,0.058552801124451374,0.22165127216310376,0.47079854732475945,0.45560099953412425,5.010586749995127,A_same_width
1,Plain,16,0.4996004766152217,1.3328924362015644,1.154509608535834,1.1172416198171522,5.0221817920100875,A_same_width
1,ResDyNet,17,0.03994879474179115,0.1797371122523492,0.4239541393268253,0.4102687460093039,5.317914624989498,A_same_width
1,Plain,17,0.49078191524162806,1.3439987025222935,1.1593095801045954,1.1218866465634956,5.330157916992903,A_same_width
1,ResDyNet,18,0.048893833120853464,0.15025449131220014,0.38762674225625887,0.37511401048628573,5.6244033749972004,A_same_width
1,Plain,18,0.434607902466125,1.3579057112004536,1.1652921141072112,1.1276760621996031,5.636499791988172,A_same_width
1,ResDyNet,19,0.04409881271041549,0.16373173387767523,0.4046377810804068,0.39157592681001946,5.932024084002478,A_same_width
1,Plain,19,0.43988520472411297,1.5155260073565495,1.2310670198476399,1.1913277301367402,5.943465624994133,A_same_width
1,ResDyNet,20,0.04254853754830512,0.1687532978435508,0.4107959321166056,0.39753529049819775,6.238787167007104,A_same_width
1,Plain,20,0.46161738079686254,1.6642700773187502,1.290065919757107,1.2484221241677076,6.2502802920062095,A_same_width
1,ResDyNet,21,0.04084901739167728,0.17859272970582216,0.4226023304547931,0.4089605740177448,6.548827541992068,A_same_width
1,Plain,21,0.46372380054138757,1.7222768661464483,1.3123554648594444,1.2699921546733048,6.560212167009013,A_same_width
1,ResDyNet,22,0.04206044142778203,0.1713851121379784,0.4139868501993492,0.4006232045883971,6.8551696249924134,A_same_width
1,Plain,22,0.4172274975669933,1.6590401950289997,1.2880373422494396,1.246459029877427,6.866670459014131,A_same_width
1,ResDyNet,23,0.0394316799919789,0.18968528584935831,0.43552874285098375,0.42146971713545345,7.161464375007199,A_same_width
1,Plain,23,0.3840357270215547,1.5496274629586666,1.244840336331799,1.2046564389714216,7.173126334004337,A_same_width
1,ResDyNet,24,0.03801930567127633,0.16545799132852362,0.40676527792883654,0.3936347472888806,7.467821083992021,A_same_width
1,Plain,24,0.37207396665892234,1.529292788798448,1.2366457814582346,1.1967264073000243,7.479189834004501,A_same_width
1,ResDyNet,25,0.03908754446503764,0.18918226164252372,0.4349508726770458,0.4209105008202309,7.776738749991637,A_same_width
1,Plain,25,0.380367411651193,1.6362967049548733,1.2791781365216002,1.2378858025222927,7.788271083991276,A_same_width
1,ResDyNet,26,0.037408483347302623,0.15655514168431597,0.3956704963531094,0.3828981092847127,8.082072666991735,A_same_width
1,Plain,26,0.45963266752285376,1.6837173172637772,1.2975813335832853,1.2556949377109439,8.09349333398859,A_same_width
1,ResDyNet,27,0.03579659976483997,0.18882987225155753,0.43454559283412086,0.4205183035575655,8.389124375011306,A_same_width
1,Plain,27,0.4431639233137871,1.5906081823252198,1.2611931582137685,1.2204813858345,8.400556375010638,A_same_width
1,ResDyNet,28,0.03757562569536188,0.16759127924538655,0.40937913875207,0.3961642317371127,8.697430708998581,A_same_width
1,Plain,28,0.46111581776165134,1.781529580619306,1.334739517890778,1.2916536423576872,8.708750041987514,A_same_width
1,ResDyNet,29,0.0368651445322905,0.18116427267535173,0.42563396560348865,0.41189434688475346,9.005387417011661,A_same_width
1,Plain,29,0.4645139868651098,1.7558433614053175,1.3250823979682613,1.2823082577673552,9.016924166993704,A_same_width
1,ResDyNet,30,0.03539209596750146,0.16416632517406024,0.40517443795735714,0.3920952602084226,9.31297408399405,A_same_width
1,Plain,30,0.46460033337977436,1.7372042115319188,1.3180304289097118,1.275483928826632,9.324482583993813,A_same_width
1,ResDyNet,31,0.035091160715244984,0.1749032815633443,0.4182143966476337,0.4047142843046791,9.620152458985103,A_same_width
1,Plain,31,0.4042713101525215,1.7681777164452241,1.3297284371048188,1.2868043210762128,9.631656499987002,A_same_width
1,ResDyNet,32,0.033455565086214646,0.15482656899637512,0.39348007445914607,0.38077839500360056,9.927418667008169,A_same_width
1,Plain,32,0.40350379659662267,1.6718273574330849,1.2929916308441771,1.2512533922402018,9.938968166999985,A_same_width
1,ResDyNet,33,0.03324743137521281,0.18900212500595104,0.4347437463678472,0.4207100606233847,10.23370545898797,A_same_width
1,Plain,33,0.4061378100357083,1.763672814290517,1.3280334386944166,1.285164037829002,10.245223292004084,A_same_width
1,ResDyNet,34,0.03530248555550442,0.16640810325686023,0.40793149333786455,0.39476331684170624,10.53969354199944,A_same_width
1,Plain,34,0.42328879381220524,1.7813716510369442,1.3346803553798732,1.2915963896340832,10.551246833987534,A_same_width
1,ResDyNet,35,0.033795101035207706,0.17733235149153054,0.42110847948186764,0.4075149450958051,10.845876084000338,A_same_width
1,Plain,35,0.4548182604580472,1.711345574145764,1.3081840750237574,1.2659554188138067,10.857373875012854,A_same_width
1,ResDyNet,36,0.032338879614463516,0.17075376670946732,0.4132236279661018,0.399884619445537,11.151725333998911,A_same_width
1,Plain,36,0.41043538984252054,1.7474189833662193,1.3218997629798634,1.2792283593902132,11.162835791998077,A_same_width
1,ResDyNet,37,0.032597103662652,0.16598026770773747,0.4074067595263209,0.39425552162783584,11.457557958987309,A_same_width
1,Plain,37,0.41947735454375085,1.6794966395583786,1.2959539496287584,1.2541200863004598,11.471313916990766,A_same_width
1,ResDyNet,38,0.03251210568766458,0.19397109254888936,0.4404214941949239,0.4262045286921964,11.778183374990476,A_same_width
1,Plain,38,0.4160061332846482,1.641553100057062,1.2812310876875654,1.2398724836803452,11.789847709005699,A_same_width
1,ResDyNet,39,0.03018736742508595,0.16212276544063273,0.40264471366284293,0.3896471963312599,12.095281833986519,A_same_width
1,Plain,39,0.4145798839536435,1.6954998429034973,1.3021136059896992,1.2600809067209517,12.106995084002847,A_same_width
1,ResDyNet,40,0.030918377468066048,0.18377584848312858,0.4286908542098007,0.4148525580186114,12.40493091699318,A_same_width
1,Plain,40,0.38697621853823033,1.6298912821295428,1.2766719555663244,1.2354605219968424,12.416514334006933,A_same_width
1,ResDyNet,41,0.029157830712275724,0.16108043026241306,0.4013482655530145,0.38839259803643017,12.713423084001988,A_same_width
1,Plain,41,0.3797634706109331,1.6078027265916366,1.2679916114042855,1.2270603824913204,12.724843542004237,A_same_width
1,ResDyNet,42,0.030014545270556355,0.18464124295698633,0.42969901437749,0.41582817441058995,13.021673292008927,A_same_width
1,Plain,42,0.43538858792253055,1.7991702760180264,1.3413315309862905,1.2980328628806126,13.03322266699979,A_same_width
1,ResDyNet,43,0.030332901727582018,0.16998246160694747,0.4122892935875821,0.3989804457194889,13.32909479198861,A_same_width
1,Plain,43,0.4065969195358335,1.6267292963944047,1.2754329838899434,1.234261544775351,13.340653333987575,A_same_width
1,ResDyNet,44,0.029400966085710984,0.19320926207667183,0.4395557553674753,0.4253667362279622,13.6353583339951,A_same_width
1,Plain,44,0.4041551284778685,1.6237452830443784,1.2742626428819055,1.2331289827993472,13.646870416996535,A_same_width
1,ResDyNet,45,0.028348323905274662,0.17655044517140844,0.4201790632235362,0.40661553073124257,13.94155824999325,A_same_width
1,Plain,45,0.3633759368061925,1.6030397795520033,1.2661120722716466,1.2252415155632899,13.953108958987286,A_same_width
1,ResDyNet,46,0.029271112332588223,0.181757589948841,0.426330376526047,0.41256827741025526,14.248761958995601,A_same_width
1,Plain,46,0.36170542116909793,1.6016701375755649,1.265571071720417,1.2247179787059879,14.260229084000457,A_same_width
1,ResDyNet,47,0.02837277409209514,0.18248204924968858,0.4271791769851248,0.4133896782827905,14.554861499986146,A_same_width
1,Plain,47,0.370248476892214,1.6170538945067288,1.2716343399368895,1.2305855224262594,14.566450084006647,A_same_width
1,ResDyNet,48,0.027461512972353462,0.17375763798190866,0.4168424618268977,0.4033866360373368,14.860659250000026,A_same_width
1,Plain,48,0.37233673318334126,1.6567118337710396,1.287133184162012,1.2455840583408544,14.87220516699017,A_same_width
1,ResDyNet,49,0.02849575753581459,0.17200411947691163,0.4147337935072468,0.40134603629551946,15.16724491698551,A_same_width
1,Plain,49,0.38565268515355516,1.6784188678995011,1.2955380611543224,1.2537176228567546,15.178779125009896,A_same_width
1,ResDyNet,50,0.028592342527134166,0.16000810466908874,0.40001013070807184,0.38709765866940876,15.473031917004846,A_same_width
1,Plain,50,0.3995585900509995,1.6143127797619237,1.2705560907578712,1.2295420795216476,15.484537209005794,A_same_width
1,ResDyNet,51,0.026937325545849714,0.18617107226985322,0.4314754596380346,0.41754727537409286,15.781888500001514,A_same_width
1,Plain,51,0.4186353871887531,1.551470405400443,1.2455803488336041,1.2053725636013848,15.793312875000993,A_same_width
1,ResDyNet,52,0.028912518824529058,0.18829665253821992,0.4339316219615942,0.4199241518873925,16.08931287500309,A_same_width
1,Plain,52,0.4740445824757684,1.6496900952512716,1.2844026219419173,1.2429416396591606,16.10106587500195,A_same_width
1,ResDyNet,53,0.030413425916504908,0.1713472155065872,0.4139410773366026,0.40057890929025447,16.398067250003805,A_same_width
1,Plain,53,0.4642160365886836,1.7305565962045195,1.3155062129098896,1.2730411954344116,16.409550084004877,A_same_width
1,ResDyNet,54,0.026095253664312132,0.18063697292310504,0.42501408555847303,0.41129447679232184,16.707128000009106,A_same_width
1,Plain,54,0.3979841256703939,1.5232521525231657,1.2342010178747893,1.1943605615713757,16.71873616700759,A_same_width
1,ResDyNet,55,0.03060295958836645,0.18390117796275737,0.42883700628881993,0.414993992255534,17.015876124991337,A_same_width
1,Plain,55,0.38062877550600926,1.6868658152707616,1.2987939849224595,1.2568684442252558,17.027342084009433,A_same_width
