training_horizon,seed,model,prediction_step,rmse,nrmse,nrmse_percent
5,0,ResDyNet,80,0.012666399549060478,0.012886063592863543,1.2886063592863544
5,0,ResDyNet,81,0.01266759629105383,0.012886290708389014,1.2886290708389017
5,0,ResDyNet,82,0.012668776412576722,0.012886018557441824,1.2886018557441825
5,0,ResDyNet,83,0.012670095574030309,0.01288472331605874,1.2884723316058742
5,0,ResDyNet,84,0.012671972224999524,0.012882679172007638,1.2882679172007638
5,0,ResDyNet,85,0.012675273199266458,0.012881144612067515,1.2881144612067517
5,0,ResDyNet,86,0.012676115441251835,0.012876681230583996,1.2876681230583997
5,0,ResDyNet,87,0.012679761626689484,0.012877534527556439,1.287753452755644
5,0,ResDyNet,88,0.012689961354734497,0.012888016444755594,1.2888016444755594
5,0,ResDyNet,89,0.012699111912634486,0.01289871889092895,1.289871889092895
5,0,ResDyNet,90,0.012705426566775316,0.012906437465078163,1.2906437465078164
5,0,ResDyNet,91,0.012709482244084165,0.012910868762473288,1.2910868762473289
5,0,ResDyNet,92,0.012711579039735101,0.012912155110780968,1.2912155110780967
5,0,ResDyNet,93,0.012715410610258137,0.012914627870524524,1.2914627870524524
5,0,ResDyNet,94,0.012716159877137671,0.01291384739142686,1.291384739142686
5,0,ResDyNet,95,0.012716399446791272,0.012912638195399697,1.2912638195399697
5,0,ResDyNet,96,0.012718278384771157,0.012913254847938758,1.2913254847938758
5,0,ResDyNet,97,0.012719141514637369,0.012913277049870043,1.2913277049870042
5,0,ResDyNet,98,0.01271965931826023,0.012913571460873451,1.2913571460873452
5,0,ResDyNet,99,0.012719619787731116,0.012914008291589578,1.2914008291589576
5,0,ResDyNet,100,0.012718319145046356,0.012914068482464557,1.2914068482464558
5,0,Plain,1,0.012631202027595689,0.012847911276450233,1.2847911276450232
5,0,Plain,2,0.014575343317132144,0.014833573860383377,1.4833573860383378
5,0,Plain,3,0.014906751079745935,0.015178845547747498,1.51788455477475
5,0,Plain,4,0.015767134592884553,0.01606065163569489,1.6060651635694891
5,0,Plain,5,0.017583659813132337,0.017914500068323232,1.7914500068323234
5,0,Plain,6,0.019831940277861653,0.02020650154467727,2.020650154467727
5,0,Plain,7,0.021854037472490033,0.022266524307519128,2.2266524307519124
5,0,Plain,8,0.02339493599818225,0.023835561666122596,2.3835561666122596
5,0,Plain,9,0.024469626852800856,0.02492964633690652,2.492964633690652
5,0,Plain,10,0.02528304386321257,0.025758052960346348,2.575805296034635
5,0,Plain,11,0.02584798946125646,0.026334113834797553,2.6334113834797557
5,0,Plain,12,0.026212200871361897,0.02670744143750449,2.670744143750449
5,0,Plain,13,0.026445311906314526,0.026949015747999686,2.6949015747999687
5,0,Plain,14,0.026587767326376938,0.02709904677223063,2.709904677223063
5,0,Plain,15,0.026666986434719847,0.02718446508120539,2.718446508120539
5,0,Plain,16,0.026696929046760125,0.027218697176819122,2.721869717681912
5,0,Plain,17,0.02670153112362607,0.02722656076750258,2.722656076750258
5,0,Plain,18,0.026680288983583485,0.027208341311375627,2.720834131137563
5,0,Plain,19,0.026654890766969492,0.027186210500313418,2.718621050031342
5,0,Plain,20,0.026639646065065418,0.02717460040520345,2.717460040520345
5,0,Plain,21,0.026629342347451866,0.027167970770024717,2.7167970770024716
5,0,Plain,22,0.026615437276722526,0.027157221378789245,2.7157221378789247
5,0,Plain,23,0.02660304820469153,0.027150490996491073,2.7150490996491072
5,0,Plain,24,0.026574723415862696,0.02713504836219075,2.7135048362190752
5,0,Plain,25,0.026547604069648015,0.027127996583647326,2.7127996583647325
5,0,Plain,26,0.026523691958728064,0.027129087341145948,2.712908734114595
5,0,Plain,27,0.026480128172472882,0.027112124356594765,2.7112124356594767
5,0,Plain,28,0.02647956421892455,0.02713008299027358,2.7130082990273583
5,0,Plain,29,0.026472369568728348,0.027132911365696986,2.7132911365696986
5,0,Plain,30,0.026458509890084275,0.027122961848764893,2.712296184876489
5,0,Plain,31,0.026446900900333224,0.027111189515055326,2.7111189515055325
5,0,Plain,32,0.026442374486797628,0.027102672291265097,2.7102672291265093
5,0,Plain,33,0.026431223790367612,0.0270841074601932,2.70841074601932
5,0,Plain,34,0.02642929031063715,0.027072668282246887,2.7072668282246886
5,0,Plain,35,0.026433920402298382,0.027065586758324184,2.7065586758324183
5,0,Plain,36,0.02644106036876837,0.027058449592274336,2.705844959227434
5,0,Plain,37,0.026441216568035303,0.027042276848403147,2.704227684840315
5,0,Plain,38,0.026437497905361224,0.027016432946709593,2.701643294670959
5,0,Plain,39,0.02642907546296702,0.026979385959925623,2.697938595992562
5,0,Plain,40,0.026417435217519183,0.026935294896188785,2.693529489618878
5,0,Plain,41,0.02640542839662683,0.026889798826584415,2.6889798826584417
5,0,Plain,42,0.02640204378305408,0.026856587230078683,2.6856587230078683
5,0,Plain,43,0.02639995968348469,0.02683172357293338,2.683172357293338
5,0,Plain,44,0.026400088312667092,0.02681587499537497,2.681587499537497
5,0,Plain,45,0.026396199156510432,0.026801331989893824,2.6801331989893824
5,0,Plain,46,0.026389854298745224,0.026788279685225676,2.678827968522568
5,0,Plain,47,0.02638382420240768,0.026781705330715864,2.6781705330715866
5,0,Plain,48,0.026396070083201672,0.026796597092671008,2.6796597092671006
5,0,Plain,49,0.026393188319407634,0.026791619064593798,2.6791619064593797
5,0,Plain,50,0.02641173772341132,0.026800175008344702,2.68001750083447
5,0,Plain,51,0.026415392866726582,0.026784501156805376,2.678450115680538
5,0,Plain,52,0.02642240735440899,0.026774265166867255,2.6774265166867255
5,0,Plain,53,0.026447000530711966,0.026787294668922844,2.678729466892284
5,0,Plain,54,0.026472771042977638,0.026806153792851336,2.6806153792851335
5,0,Plain,55,0.026490225195121297,0.026819995676797933,2.681999567679793
5,0,Plain,56,0.02649952561205706,0.026827939095236734,2.6827939095236735
5,0,Plain,57,0.026501874400066947,0.02683069098627381,2.6830690986273806
5,0,Plain,58,0.026502070548011323,0.026832792174886683,2.6832792174886686
5,0,Plain,59,0.026501871955250215,0.0268356456643972,2.6835645664397196
5,0,Plain,60,0.026501967346636346,0.02683942954215326,2.683942954215326
5,0,Plain,61,0.026501961229124762,0.026843242750927802,2.68432427509278
5,0,Plain,62,0.026502382641895528,0.026847737373232025,2.684773737323203
5,0,Plain,63,0.026501029165804622,0.02685219053947208,2.6852190539472076
5,0,Plain,64,0.02650049811029015,0.02686037556724183,2.686037556724183
5,0,Plain,65,0.02650043173802568,0.026871994737980943,2.687199473798094
5,0,Plain,66,0.026500223458141046,0.026886096753913343,2.688609675391335
5,0,Plain,67,0.026500987203653622,0.026903053233501686,2.690305323350169
5,0,Plain,68,0.026500364503367763,0.026917290741134435,2.6917290741134434
5,0,Plain,69,0.02650050257923594,0.026929418516551566,2.6929418516551564
5,0,Plain,70,0.026500542960110198,0.02693870666356758,2.6938706663567578
5,0,Plain,71,0.02650067019779786,0.026945754784080393,2.694575478408039
5,0,Plain,72,0.026500318027347636,0.026951573717065327,2.6951573717065327
5,0,Plain,73,0.026499470881554292,0.026956031265032782,2.6956031265032783
5,0,Plain,74,0.02649659391572608,0.026956842624021413,2.695684262402141
5,0,Plain,75,0.026491108497219227,0.02695346959553255,2.6953469595532553
5,0,Plain,76,0.026482978391818773,0.02694609674433517,2.694609674433517
5,0,Plain,77,0.026471119443213526,0.026933916221073117,2.6933916221073115
5,0,Plain,78,0.02645735338657787,0.02691916314121764,2.691916314121764
5,0,Plain,79,0.026445442183855184,0.026905780302709688,2.6905780302709688
5,0,Plain,80,0.02643423339386675,0.026892662845712165,2.6892662845712163
5,0,Plain,81,0.026423739903902285,0.02687992150847248,2.687992150847248
5,0,Plain,82,0.02641283071773821,0.026865753700212196,2.6865753700212194
5,0,Plain,83,0.02640790270178078,0.026855244909696485,2.6855244909696485
5,0,Plain,84,0.026403767360462873,0.026842803771784857,2.6842803771784856
5,0,Plain,85,0.026398651428735712,0.026827417545271248,2.682741754527125
5,0,Plain,86,0.026397396203421148,0.026815064741577826,2.6815064741577825
5,0,Plain,87,0.02639503209207008,0.02680672926895841,2.6806729268958414
5,0,Plain,88,0.02639037115428176,0.026802251631183403,2.6802251631183402
5,0,Plain,89,0.026394455637617716,0.026809328549188046,2.680932854918805
5,0,Plain,90,0.026400800356355315,0.026818483978991215,2.6818483978991217
5,0,Plain,91,0.02640157946591568,0.02681992240597442,2.681992240597442
5,0,Plain,92,0.02640256841597063,0.026819174678799282,2.681917467879928
5,0,Plain,93,0.026403695841698733,0.02681737276552899,2.681737276552899
5,0,Plain,94,0.026409880697726863,0.026820453049620167,2.6820453049620165
5,0,Plain,95,0.026419115968695957,0.026826814254577183,2.6826814254577185
5,0,Plain,96,0.02642812385568181,0.02683327791518928,2.683327791518928
5,0,Plain,97,0.026431297608326916,0.02683472531625685,2.683472531625685
5,0,Plain,98,0.026434424449049084,0.02683741919563822,2.683741919563822
5,0,Plain,99,0.02643554107183653,0.02683954412879896,2.683954412879896
5,0,Plain,100,0.02643343835344806,0.02684027891031423,2.6840278910314233
5,1,ResDyNet,1,0.006394056475954043,0.006503757134134497,0.6503757134134497
5,1,ResDyNet,2,0.005622257702013639,0.005721866927614719,0.5721866927614718
5,1,ResDyNet,3,0.005253266331306034,0.005349154744551853,0.5349154744551854
5,1,ResDyNet,4,0.005663639686698036,0.005769072589714737,0.5769072589714737
5,1,ResDyNet,5,0.005592283103502648,0.005697503085504391,0.5697503085504392
5,1,ResDyNet,6,0.005660377706789786,0.005767283950697588,0.5767283950697588
5,1,ResDyNet,7,0.005816081283690935,0.0059258576563178044,0.5925857656317803
5,1,ResDyNet,8,0.005931796442093166,0.006043517276447513,0.6043517276447513
5,1,ResDyNet,9,0.006064457961724814,0.0061784674167816985,0.6178467416781698
5,1,ResDyNet,10,0.00615951188480394,0.006275234667037556,0.6275234667037556
5,1,ResDyNet,11,0.0062175593437917565,0.006334493279620142,0.6334493279620143
5,1,ResDyNet,12,0.006239804147288565,0.006357695970019798,0.6357695970019798
5,1,ResDyNet,13,0.006236552782645696,0.0063553404001493044,0.6355340400149304
5,1,ResDyNet,14,0.00624573668975095,0.006365841426432466,0.6365841426432467
5,1,ResDyNet,15,0.006271080435330818,0.006392772109177093,0.6392772109177093
5,1,ResDyNet,16,0.0063019933348907355,0.006425160283127775,0.6425160283127774
5,1,ResDyNet,17,0.006323660554815777,0.006448002085408873,0.6448002085408873
5,1,ResDyNet,18,0.006339011623038091,0.0064644724021738174,0.6464472402173818
5,1,ResDyNet,19,0.006352411675526225,0.006479036155327654,0.6479036155327654
5,1,ResDyNet,20,0.006364634210673053,0.006492443292147882,0.6492443292147881
5,1,ResDyNet,21,0.00637159966467687,0.0065004772250714105,0.650047722507141
5,1,ResDyNet,22,0.006380009239768679,0.006509880770384805,0.6509880770384805
5,1,ResDyNet,23,0.006383084048431809,0.006514436415456742,0.6514436415456742
5,1,ResDyNet,24,0.006381291257340201,0.006515840039855037,0.6515840039855038
5,1,ResDyNet,25,0.006384363197765636,0.006523940260799822,0.6523940260799822
5,1,ResDyNet,26,0.006387431016139378,0.006533222229847508,0.6533222229847508
5,1,ResDyNet,27,0.006391920414100122,0.006544475163254299,0.6544475163254299
5,1,ResDyNet,28,0.006394535958943948,0.006551629392996254,0.6551629392996255
5,1,ResDyNet,29,0.0063985529870347925,0.006558210462240479,0.6558210462240478
5,1,ResDyNet,30,0.006398660968960833,0.0065593503967260975,0.6559350396726098
5,1,ResDyNet,31,0.006399871509910477,0.0065606223591589165,0.6560622359158917
5,1,ResDyNet,32,0.006401809933231071,0.006561670805243191,0.656167080524319
5,1,ResDyNet,33,0.006400625909978995,0.0065587292262095035,0.6558729226209504
5,1,ResDyNet,34,0.00639717146127716,0.006552900167966635,0.6552900167966635
5,1,ResDyNet,35,0.006392619648374935,0.006545378024631407,0.6545378024631407
5,1,ResDyNet,36,0.006388712727434795,0.006537886865498207,0.6537886865498207
5,1,ResDyNet,37,0.006385987679498846,0.006531153600105743,0.6531153600105742
5,1,ResDyNet,38,0.006386269797827584,0.006526117955270554,0.6526117955270554
5,1,ResDyNet,39,0.006388626918951417,0.0065216519451040565,0.6521651945104058
5,1,ResDyNet,40,0.006393911754141586,0.006519251290670314,0.6519251290670315
5,1,ResDyNet,41,0.006395009532236196,0.0065123169839535035,0.6512316983953503
5,1,ResDyNet,42,0.0063982895389409255,0.006508443912064052,0.6508443912064051
5,1,ResDyNet,43,0.006399872419561624,0.006504540526671422,0.6504540526671422
5,1,ResDyNet,44,0.006399106006270027,0.006499888360750502,0.6499888360750502
5,1,ResDyNet,45,0.006401594968411394,0.006499847610481103,0.6499847610481103
5,1,ResDyNet,46,0.006424215668647417,0.006521206375062054,0.6521206375062054
5,1,ResDyNet,47,0.006438180174326567,0.006535271118094252,0.6535271118094251
5,1,ResDyNet,48,0.006438422673417652,0.006536117601903413,0.6536117601903413
5,1,ResDyNet,49,0.006443246947455824,0.006540514001804297,0.6540514001804296
5,1,ResDyNet,50,0.0064495233809818775,0.006544376486728203,0.6544376486728203
5,1,ResDyNet,51,0.006448949799418147,0.0065390624411371945,0.6539062441137194
5,1,ResDyNet,52,0.006448061938140398,0.006533928488364896,0.6533928488364895
5,1,ResDyNet,53,0.006449610891279773,0.006532598176642997,0.6532598176642996
5,1,ResDyNet,54,0.006455541730829067,0.006536839085407257,0.6536839085407258
5,1,ResDyNet,55,0.006457280118144455,0.006537665254895714,0.6537665254895714
5,1,ResDyNet,56,0.0064562738291689655,0.006536287615364233,0.6536287615364232
5,1,ResDyNet,57,0.006453821427706675,0.006533895897074844,0.6533895897074844
5,1,ResDyNet,58,0.0064522302472099086,0.0065327481856278105,0.6532748185627811
5,1,ResDyNet,59,0.0064506218396978236,0.006531863194322735,0.6531863194322735
5,1,ResDyNet,60,0.006449148516579013,0.006531268601822256,0.6531268601822255
5,1,ResDyNet,61,0.006447987224771762,0.006531021792425506,0.6531021792425505
5,1,ResDyNet,62,0.0064466751137323185,0.0065306822681833,0.65306822681833
5,1,ResDyNet,63,0.006446497424001591,0.006531919045803251,0.6531919045803251
5,1,ResDyNet,64,0.006446199023686556,0.006533738574905328,0.6533738574905329
5,1,ResDyNet,65,0.0064460816031415,0.006536462221921491,0.6536462221921491
5,1,ResDyNet,66,0.00644611333478229,0.006539976052632319,0.6539976052632319
5,1,ResDyNet,67,0.006445790240817047,0.006543584080399046,0.6543584080399045
5,1,ResDyNet,68,0.0064456499689025185,0.006547058407686592,0.6547058407686591
5,1,ResDyNet,69,0.006445386884284049,0.006549706760805962,0.6549706760805962
5,1,ResDyNet,70,0.006445367395467294,0.006551936006246039,0.655193600624604
5,1,ResDyNet,71,0.0064455847635320135,0.0065538397777038454,0.6553839777703846
5,1,ResDyNet,72,0.006446562156820451,0.006556336230074285,0.6556336230074286
5,1,ResDyNet,73,0.006448177160880953,0.006559273048435383,0.6559273048435382
5,1,ResDyNet,74,0.006449072399327958,0.006561093485922492,0.6561093485922492
5,1,ResDyNet,75,0.006450180196798728,0.006562758060440175,0.6562758060440175
5,1,ResDyNet,76,0.006451448055907723,0.0065642670882232156,0.6564267088223216
5,1,ResDyNet,77,0.00645309451149901,0.006565914498336054,0.6565914498336053
5,1,ResDyNet,78,0.006453920950942223,0.006566573324264308,0.6566573324264308
5,1,ResDyNet,79,0.00645447036307714,0.006566823891692176,0.6566823891692176
5,1,ResDyNet,80,0.006455406445893927,0.006567357808142137,0.6567357808142138
5,1,ResDyNet,81,0.006457505226548337,0.006568988124369784,0.6568988124369785
5,1,ResDyNet,82,0.006457735939994362,0.006568472159569926,0.6568472159569927
5,1,ResDyNet,83,0.006458618263268466,0.006568025382288955,0.6568025382288954
5,1,ResDyNet,84,0.0064594896184689155,0.006566896682860445,0.6566896682860445
5,1,ResDyNet,85,0.00646008490632224,0.006565009414502175,0.6565009414502174
5,1,ResDyNet,86,0.006460213330843269,0.006562429012923454,0.6562429012923454
5,1,ResDyNet,87,0.006460831934725576,0.006561604923316699,0.6561604923316698
5,1,ResDyNet,88,0.006460762581811774,0.006561597161128146,0.6561597161128147
5,1,ResDyNet,89,0.006458713546387739,0.006560232794625983,0.6560232794625983
5,1,ResDyNet,90,0.0064584734991581585,0.006560652166903621,0.6560652166903621
5,1,ResDyNet,91,0.0064583558285947,0.00656069090172045,0.6560690901720451
5,1,ResDyNet,92,0.006458437579518314,0.006560345299302413,0.6560345299302413
5,1,ResDyNet,93,0.006459644665987677,0.006560850419548971,0.6560850419548971
5,1,ResDyNet,94,0.006459404301638911,0.006559823264007865,0.6559823264007866
5,1,ResDyNet,95,0.006457543745537306,0.006557196191106571,0.6557196191106572
5,1,ResDyNet,96,0.006455120456715165,0.006554080120743135,0.6554080120743134
5,1,ResDyNet,97,0.006453504207375402,0.0065520057054508285,0.655200570545083
5,1,ResDyNet,98,0.006452761845751309,0.006551134675083787,0.6551134675083787
5,1,ResDyNet,99,0.0064515580965522875,0.006550154496985138,0.6550154496985138
5,1,ResDyNet,100,0.006449578588933786,0.006548844908721188,0.6548844908721189
5,1,Plain,1,0.011603726243453955,0.01180280743878587,1.1802807438785872
5,1,Plain,2,0.013902505427456536,0.014148815339406637,1.4148815339406635
5,1,Plain,3,0.014507866494289834,0.014772680080730212,1.4772680080730212
5,1,Plain,4,0.016556766301078697,0.01686498293071206,1.686498293071206
5,1,Plain,5,0.019641475739249712,0.020011034233610826,2.0011034233610823
5,1,Plain,6,0.02294891245146246,0.02338234325043758,2.3382343250437576
5,1,Plain,7,0.02589430077509972,0.02638304607836268,2.638304607836268
5,1,Plain,8,0.028276387170675293,0.02880895122577622,2.880895122577622
5,1,Plain,9,0.030073043184341182,0.030638404719863104,3.0638404719863104
5,1,Plain,10,0.03143938752276851,0.03203005987861402,3.2030059878614026
5,1,Plain,11,0.03247898723117201,0.033089821096787306,3.308982109678731
5,1,Plain,12,0.0332940407118711,0.03392308211332534,3.392308211332534
5,1,Plain,13,0.03392272181241874,0.034568847876571995,3.4568847876572
5,1,Plain,14,0.03443585361542115,0.035098050780676335,3.5098050780676333
5,1,Plain,15,0.03485821546321925,0.03553464668280853,3.5534646682808524
5,1,Plain,16,0.035200386686345606,0.035888347459156554,3.5888347459156558
5,1,Plain,17,0.03548034061185468,0.036177987144175694,3.617798714417569
5,1,Plain,18,0.03571952006021054,0.036426475510618825,3.642647551061882
5,1,Plain,19,0.03593325885540209,0.0366495270134727,3.66495270134727
5,1,Plain,20,0.03611763485104799,0.036842917967493984,3.684291796749398
5,1,Plain,21,0.036275412324311876,0.03700915061433365,3.7009150614333652
5,1,Plain,22,0.036414699738329524,0.03715595772310871,3.715595772310871
5,1,Plain,23,0.03654019390036449,0.03729212524326168,3.7292125243261673
5,1,Plain,24,0.03664177974839028,0.037414367404321476,3.7414367404321474
5,1,Plain,25,0.036728356193953836,0.03753132368324386,3.7531323683243865
5,1,Plain,26,0.03680769055421621,0.03764781514673758,3.7647815146737584
5,1,Plain,27,0.03687221072907149,0.03775223277160585,3.775223277160585
5,1,Plain,28,0.03695859992316978,0.0378665553114846,3.78665553114846
5,1,Plain,29,0.037032179571042725,0.03795621103622814,3.795621103622814
5,1,Plain,30,0.03709915023783943,0.03803082035619924,3.8030820356199238
5,1,Plain,31,0.037168120824439856,0.038101703159373466,3.810170315937347
5,1,Plain,32,0.0372304060191862,0.03816009390959011,3.816009390959011
5,1,Plain,33,0.037303493851398355,0.03822493593656934,3.822493593656934
5,1,Plain,34,0.03739367554211098,0.03830396359141335,3.8303963591413352
5,1,Plain,35,0.037491529668899355,0.03838742923912458,3.838742923912458
5,1,Plain,36,0.03758337145452212,0.03846092962334848,3.8460929623348483
5,1,Plain,37,0.03766820903268801,0.03852448068811224,3.8524480688112237
5,1,Plain,38,0.037723648263925484,0.038549730291266585,3.8549730291266586
5,1,Plain,39,0.03776051644235629,0.03854677204172162,3.854677204172162
5,1,Plain,40,0.03778862455893948,0.038529393101015094,3.852939310101509
5,1,Plain,41,0.03780951170429793,0.03850307399632409,3.850307399632409
5,1,Plain,42,0.0378382972584446,0.038489729784150585,3.8489729784150586
5,1,Plain,43,0.03786186327761874,0.03848108336532008,3.848108336532008
5,1,Plain,44,0.03788815095482012,0.03848486822382567,3.848486822382567
5,1,Plain,45,0.037916109566141686,0.038498051716537134,3.8498051716537134
5,1,Plain,46,0.03794048238565731,0.03851329537608292,3.851329537608292
5,1,Plain,47,0.037957778597863055,0.03853020068727388,3.8530200687273877
5,1,Plain,48,0.03802577208059818,0.03860276512260018,3.8602765122600182
5,1,Plain,49,0.038047564591669,0.038621929436466106,3.8621929436466105
5,1,Plain,50,0.03804925528911031,0.03860884548241812,3.8608845482418124
5,1,Plain,51,0.038052007929082116,0.03858371728701713,3.8583717287017127
5,1,Plain,52,0.03805308978846527,0.038559829267221096,3.8559829267221097
5,1,Plain,53,0.038055688644352985,0.038545352028153845,3.8545352028153843
5,1,Plain,54,0.03805794702725901,0.03853722677526487,3.853722677526487
5,1,Plain,55,0.03805901459829855,0.0385328021740467,3.8532802174046696
5,1,Plain,56,0.03805949001819331,0.03853116826134004,3.853116826134004
5,1,Plain,57,0.038059932590130026,0.03853215341936761,3.8532153419367607
5,1,Plain,58,0.038061091162122834,0.038536058805386214,3.853605880538621
5,1,Plain,59,0.03806279597198495,0.038542171942615486,3.8542171942615484
5,1,Plain,60,0.03806506330240437,0.038549763916004294,3.854976391600429
5,1,Plain,61,0.03806677735565547,0.038556985895082295,3.8556985895082296
