controller,k,t,reference,y,u,tracking_error,x1_simulator_only,x2_simulator_only,mpc_cost,qp_status,solve_time_sec
linear_mpc,152,152.0,0.35184129420695887,0.3600787091623863,0.338363217517363,0.008237414955427458,0.04275641330465257,0.3270041754043222,0.002997649365910831,optimal,0.008487792016239837
linear_mpc,153,153.0,0.3256518835014658,0.3270041754043222,0.32890243008698994,0.0013522919028564062,0.040036414407742145,0.2965009950752457,0.003116139121420662,optimal,0.008464417012874037
linear_mpc,154,154.0,0.3010278651822199,0.2965009950752457,0.3226368091503832,-0.004526870106974223,0.038187008957208196,0.26911647747936207,0.0031344139129181083,optimal,0.008538333990145475
linear_mpc,155,155.0,0.2783434397975466,0.26911647747936207,0.3197267575030201,-0.00922696231818454,0.037180147289126025,0.24529521618774444,0.003049574772476673,optimal,0.008553374995244667
linear_mpc,156,156.0,0.2579555283135271,0.24529521618774444,0.3202857403340821,-0.012660312125782641,0.036998095250402395,0.22536272445188846,0.0028666186298422383,optimal,0.008598249987699091
linear_mpc,157,157.0,0.2401976520607082,0.22536272445188846,0.32437645086187716,-0.014834927608819742,0.03763637411268698,0.2095186964808065,0.0025984840080616146,optimal,0.008524542005034164
linear_mpc,158,158.0,0.22537387428198413,0.2095186964808065,0.33200763244210785,-0.015855177801177622,0.03910458378443026,0.19784171784744373,0.0022655629369122197,optimal,0.008565041003748775
linear_mpc,159,159.0,0.21375290917235248,0.19784171784744373,0.34313165471156126,-0.015911191324908758,0.04142522153831548,0.19030533692366544,0.0018946752809247441,optimal,0.008650167001178488
resdynet_ltv_mpc,0,0.0,0.45,0.36,0.8,-0.09000000000000002,0.15339991481771487,0.38006772180048753,0.5596814099189866,optimal,0.009127458004513755
resdynet_ltv_mpc,1,1.0,0.4532271828193923,0.38006772180048753,0.8,-0.07315946101890475,0.18638882622008768,0.4193695700804377,0.2637620834774506,optimal,0.009013457980472594
resdynet_ltv_mpc,2,2.0,0.4566251288143178,0.4193695700804377,0.6070471499221796,-0.037255558733880145,0.1609452382509193,0.4531094865182288,0.06380758296899665,optimal,0.009067999984836206
resdynet_ltv_mpc,3,3.0,0.46019306991895015,0.4531094865182288,0.5195709838507668,-0.007083583400721349,0.1280454653989361,0.468149586103888,0.005931971352414276,optimal,0.010464084014529362
resdynet_ltv_mpc,4,4.0,0.4639300291527885,0.468149586103888,0.5483452400792594,0.00421955695109949,0.11772295528349058,0.4708914912071013,0.0024542306852633864,optimal,0.010690249997423962
resdynet_ltv_mpc,5,5.0,0.4678347957998081,0.4708914912071013,0.5895601587023178,0.0030566954072931973,0.12150389229843556,0.4720573719910192,0.002118555068956349,optimal,0.009939959010807797
resdynet_ltv_mpc,6,6.0,0.4719058995462207,0.4720573719910192,0.6060704850706675,0.00015147244479851718,0.1268949307347835,0.47556416739071633,0.0011489527631702832,optimal,0.013081375014735386
resdynet_ltv_mpc,7,7.0,0.4761415836242683,0.47556416739071633,0.6018347252171153,-0.0005774162335519528,0.12864884479604194,0.48033696410517246,0.0010839458478955804,optimal,0.03126020901254378
resdynet_ltv_mpc,8,8.0,0.480539777017574,0.48033696410517246,0.6013566354258606,-0.00020281291240153987,0.12941871856330067,0.4850886169190684,0.0012378928770546214,optimal,0.00920654201763682
resdynet_ltv_mpc,9,9.0,0.48509806579242754,0.4850886169190684,0.6029236864310508,-9.44887335913025e-06,0.13014191770644945,0.4895895649754619,0.0012544740380587872,optimal,0.0090812919952441
resdynet_ltv_mpc,10,10.0,0.48981366362899115,0.4895895649754619,0.609997601261043,-0.00022409865352923664,0.13203594093381119,0.4942074327946655,0.0013717872217971158,optimal,0.00901683300617151
resdynet_ltv_mpc,11,11.0,0.49468338163679576,0.4942074327946655,0.6180057497662206,-0.00047594884213025823,0.13472707161639944,0.49941491922048914,0.0014397310988153282,optimal,0.008998500008601695
resdynet_ltv_mpc,12,12.0,0.4997035975500543,0.49941491922048914,0.619052102490903,-0.0002886783295651396,0.13631610118099616,0.5049850551898968,0.0014736345782152991,optimal,0.009016333002364263
resdynet_ltv_mpc,13,13.0,0.5048702244102483,0.5049850551898968,0.6201506762801239,0.00011483077964846711,0.13736280285740785,0.5104714759566679,0.001652149072827595,optimal,0.0089792920043692
resdynet_ltv_mpc,14,14.0,0.5101786788561431,0.5104714759566679,0.6231962461131065,0.0002927971005247665,0.1385608718354524,0.515811272533754,0.0016888239300994487,optimal,0.00900862499838695
resdynet_ltv_mpc,15,15.0,0.5156238491548286,0.515811272533754,0.6286324486511949,0.00018742337892541094,0.14036164368380616,0.521228321040777,0.0017587212766766872,optimal,0.009214458026690409
resdynet_ltv_mpc,16,16.0,0.5212000631215598,0.521228321040777,0.6360643534470345,2.8257919217233862e-05,0.14291433912351112,0.5270528941175249,0.0019125255510388452,optimal,0.009064915997441858
resdynet_ltv_mpc,17,17.0,0.5269010560910329,0.5270528941175249,0.6382961594800947,0.00015183802649199052,0.14472178015435483,0.5331811317146521,0.001978346160502173,optimal,0.009063124976819381
resdynet_ltv_mpc,18,18.0,0.532719939118252,0.5331811317146521,0.6382738985029563,0.00046119259640009513,0.14565340636242372,0.5391699502450127,0.0021525780078309933,optimal,0.009021582984132692
resdynet_ltv_mpc,19,19.0,0.5386491676032537,0.5391699502450127,0.6411049289129145,0.0005207826417590322,0.14676069065904576,0.5449010458021853,0.0022056136111963877,optimal,0.009041375014930964
resdynet_ltv_mpc,20,20.0,0.5446805105506033,0.5449010458021853,0.6488082788562684,0.00022053525158205467,0.14903625698390802,0.5507673919159092,0.0023025045336802687,optimal,0.009032458998262882
resdynet_ltv_mpc,21,21.0,0.5508050206916812,0.5507673919159092,0.655029161930954,-3.762877577206947e-05,0.15160221895579956,0.5570752433504472,0.002445876985565878,optimal,0.009009957982925698
resdynet_ltv_mpc,22,22.0,0.5570130057152376,0.5570752433504472,0.657770184191024,6.223763520962766e-05,0.1535593340207587,0.5636604371886444,0.0025483298485667054,optimal,0.009058875002665445
resdynet_ltv_mpc,23,23.0,0.563294000869423,0.5636604371886444,0.6574591631298338,0.0003664363192213971,0.15452404446123816,0.5700926068001342,0.0027151063570052835,optimal,0.008902708999812603
resdynet_ltv_mpc,24,24.0,0.5696367432163632,0.5700926068001342,0.6621034207212464,0.0004558635837710323,0.1560663485842094,0.5763410637773504,0.0028149304956880034,optimal,0.008888374984962866
resdynet_ltv_mpc,25,25.0,0.576029147838208,0.5763410637773504,0.6670315189382329,0.0003119159391423709,0.157981727465181,0.5826488089805947,0.0028622053394137844,optimal,0.008897874999092892
resdynet_ltv_mpc,26,26.0,0.5824582863113036,0.5826488089805947,0.6717112699546827,0.0001905226692910933,0.16004570146609082,0.5891240604862843,0.0030173455933261064,optimal,0.008862332993885502
resdynet_ltv_mpc,27,27.0,0.5889103677825196,0.5891240604862843,0.6746056759175565,0.00021369270376470073,0.1617965042935724,0.5956929565121848,0.003129304977731004,optimal,0.008896207989891991
resdynet_ltv_mpc,28,28.0,0.5953707229986503,0.5956929565121848,0.6756340527689766,0.0003222335135344423,0.16296658008571865,0.602127899844821,0.0032920370083288487,optimal,0.008989249996375293
resdynet_ltv_mpc,29,29.0,0.6018237916559671,0.602127899844821,0.6797075793997522,0.0003041081888538466,0.16450800677182204,0.6084251419121129,0.00340862693458843,optimal,0.008878166001522914
resdynet_ltv_mpc,30,30.0,0.6082531134522177,0.6084251419121129,0.6841602910551896,0.00017202845989527926,0.16633798540338504,0.6147524132329398,0.003446060671156249,optimal,0.009001458005513996
resdynet_ltv_mpc,31,31.0,0.614641323237399,0.6147524132329398,0.6874901142198784,0.00011108999554088062,0.1680765275574142,0.621140567548713,0.0035597839971975988,optimal,0.008908165997127071
resdynet_ltv_mpc,32,32.0,0.6209701506722041,0.621140567548713,0.689262223186152,0.00017041687650898307,0.16941941969115937,0.6274622683597975,0.003655213127636052,optimal,0.008908749994589016
resdynet_ltv_mpc,33,33.0,0.6272204248138828,0.6274622683597975,0.6908710769699415,0.00024184354591461066,0.17051280400811786,0.6335832829798284,0.00380988860795401,optimal,0.008861832990078256
resdynet_ltv_mpc,34,34.0,0.6333720840580592,0.6335832829798284,0.6942059629121434,0.00021119892176912902,0.1718604521291246,0.6395438262525981,0.0039120773480844345,optimal,0.008878541993908584
resdynet_ltv_mpc,35,35.0,0.6394041918714913,0.6395438262525981,0.6962970387688618,0.00013963438110675686,0.1730690266544835,0.6453794240218057,0.0039184310358317525,optimal,0.008862167014740407
resdynet_ltv_mpc,36,36.0,0.6452949587545104,0.6453794240218057,0.6984602198540436,8.446526729533055e-05,0.17421962669840413,0.6510634904990679,0.003983107698174794,optimal,0.008843957999488339
resdynet_ltv_mpc,37,37.0,0.6510217708725847,0.6510634904990679,0.6997848084389733,4.171962648313876e-05,0.17515075118633436,0.6565481147983002,0.004030388526388044,optimal,0.008870999998180196
resdynet_ltv_mpc,38,38.0,0.656561225793748,0.6565481147983002,0.6999753977406362,-1.3110995447762619e-05,0.17570611483917817,0.6617200428316901,0.004094037067301666,optimal,0.008898083993699402
resdynet_ltv_mpc,39,39.0,0.6618891757621457,0.6617200428316901,0.7028111104010791,-0.00016913293045561772,0.17665295779007376,0.66664118097422,0.004167400801110151,optimal,0.009012750000692904
resdynet_ltv_mpc,40,40.0,0.6669807789272876,0.66664118097422,0.7039918917809027,-0.0003395979530675941,0.17744233507034854,0.6713796017779683,0.004176831412106583,optimal,0.008916499995393679
resdynet_ltv_mpc,41,41.0,0.6718105589333729,0.6713796017779683,0.7041847102951535,-0.0004309571554046432,0.1779219800832995,0.6758490367794479,0.004168517010722192,optimal,0.008879833010723814
resdynet_ltv_mpc,42,42.0,0.6763524732528619,0.6758490367794479,0.7058539519683364,-0.0005034364734139984,0.17856503955487205,0.6800614151059305,0.004179282458490567,optimal,0.008878082997398451
resdynet_ltv_mpc,43,43.0,0.6805799906229321,0.6800614151059305,0.7053065096832938,-0.0005185755170015183,0.17879691347173424,0.6839769459823057,0.004173883744480642,optimal,0.00888858301914297
resdynet_ltv_mpc,44,44.0,0.6844661779121722,0.6839769459823057,0.7046115114360356,-0.000489231929866496,0.17876787290201884,0.6874848471054388,0.004194807239979959,optimal,0.008864707982866094
resdynet_ltv_mpc,45,45.0,0.6879837967074585,0.6874848471054388,0.703893602101848,-0.0004989496020196826,0.17858921048051846,0.690543951729889,0.004128652376638767,optimal,0.00890824999078177
resdynet_ltv_mpc,46,46.0,0.6911054098670717,0.690543951729889,0.702545234156219,-0.0005614581371826688,0.1781850284797198,0.6931202794906276,0.004020602675147646,optimal,0.008847624994814396
resdynet_ltv_mpc,47,47.0,0.6938034982353979,0.6931202794906276,0.7023806705539558,-0.0006832187447702864,0.17792422214150072,0.6952603385408579,0.003972066243474605,optimal,0.009015458985231817
resdynet_ltv_mpc,48,48.0,0.6960505876567005,0.6952603385408579,0.6997322116057194,-0.0007902491158425784,0.1771807290036561,0.6969212732392126,0.003873211564053091,optimal,0.008875458006514236
resdynet_ltv_mpc,49,49.0,0.6978193863601865,0.6969212732392126,0.6982013764698762,-0.0008981131209738757,0.17642398527654912,0.6980583672296413,0.0038392733265327408,optimal,0.008854084007907659
resdynet_ltv_mpc,50,50.0,0.6990829327156729,0.6980583672296413,0.6964383872224931,-0.0010245654860315812,0.17560819241783035,0.6987126595604325,0.0037495894614219703,optimal,0.008850582991726696
resdynet_ltv_mpc,51,51.0,0.6998147532784129,0.6987126595604325,0.6931030047542306,-0.0011020937179804235,0.17440564134739459,0.6988285909403059,0.003590187176256549,optimal,0.008873832994140685
resdynet_ltv_mpc,52,52.0,0.6999890309529427,0.6988285909403059,0.6895864891489009,-0.0011604400126368208,0.17295134508356316,0.6983246844570011,0.003448923266808831,optimal,0.008854292012983933
resdynet_ltv_mpc,53,53.0,0.6995807830091036,0.6983246844570011,0.6865101885260309,-0.0012560985521025136,0.1714607913337708,0.6972089208572877,0.0033283607964201315,optimal,0.008891375007806346
resdynet_ltv_mpc,54,54.0,0.6985660485787106,0.6972089208572877,0.682843837226291,-0.001357127721422935,0.16982054022957926,0.6955019922073145,0.003195243518221393,optimal,0.009027541993418708
resdynet_ltv_mpc,55,55.0,0.6969220851487844,0.6955019922073145,0.6785036934775263,-0.0014200929414699415,0.16795074786200992,0.6931783342147858,0.0030411978146040494,optimal,0.010084375011501834
resdynet_ltv_mpc,56,56.0,0.6946275734470602,0.6931783342147858,0.6735205615382628,-0.0014492392322743575,0.16581651949087572,0.690188857896464,0.0028657337499021305,optimal,0.010586624994175509
resdynet_ltv_mpc,57,57.0,0.6916628299879447,0.690188857896464,0.6682614108440456,-0.001473972091480702,0.1634833467837861,0.6864982424678328,0.0026849684900093875,optimal,0.009956374997273088
resdynet_ltv_mpc,58,58.0,0.6880100264126601,0.6864982424678328,0.6627478054811885,-0.0015117839448273163,0.1609934910816781,0.6820980384609044,0.002506651651582724,optimal,0.012991374998819083
resdynet_ltv_mpc,59,59.0,0.6836534146165519,0.6820980384609044,0.6567865866351653,-0.001555376155647492,0.15832846709087808,0.6769833106428094,0.002325183831185828,optimal,0.03065004202653654
resdynet_ltv_mpc,60,60.0,0.678579556510152,0.6769833106428094,0.6506134493720478,-0.0015962458673426383,0.155532968325513,0.6711565303137461,0.0021447920236972833,optimal,0.009201415989082307
resdynet_ltv_mpc,61,61.0,0.6727775571094347,0.6711565303137461,0.6438963174225868,-0.0016210267956885405,0.1525590764979068,0.6646151843572797,0.001954955617594555,optimal,0.009174624981824309
resdynet_ltv_mpc,62,62.0,0.6662392994957871,0.6646151843572797,0.6366968624539725,-0.0016241151385073538,0.1493977163451195,0.6573430973644485,0.0017606227484533062,optimal,0.00906620899331756
resdynet_ltv_mpc,63,63.0,0.6589596800286994,0.6573430973644485,0.6292720442124784,-0.0016165826642509096,0.14610387930438365,0.649337458967915,0.0015741582024614608,optimal,0.009052084002178162
resdynet_ltv_mpc,64,64.0,0.6509368420354213,0.649337458967915,0.6214309876464077,-0.0015993830675063991,0.14266704784047513,0.640603242969561,0.0013908490654732514,optimal,0.009054249996552244
resdynet_ltv_mpc,65,65.0,0.6421724060433165,0.640603242969561,0.6133501868096465,-0.0015691630737555418,0.13912341779264017,0.6311515366032907,0.001212455607834317,optimal,0.009044709004228935
resdynet_ltv_mpc,66,66.0,0.632671694464097,0.6311515366032907,0.6048511340284246,-0.0015201578608062816,0.13545543154419404,0.6209939589584036,0.0010365425953236835,optimal,0.009017249976750463
resdynet_ltv_mpc,67,67.0,0.6224439484863761,0.6209939589584036,0.5958982916116288,-0.001449989527972484,0.1316496716033148,0.6101318091563572,0.0008641584610453306,optimal,0.009022542013553903
resdynet_ltv_mpc,68,68.0,0.6115025347861063,0.6101318091563572,0.5867608802427249,-0.0013707256297490478,0.1277614040648396,0.5985780791040636,0.0007066357286821881,optimal,0.009054708003532141
resdynet_ltv_mpc,69,69.0,0.5998651395256898,0.5985780791040636,0.5773326028398947,-0.001287060421626185,0.12379857854964287,0.5863581595409786,0.0005646816429823888,optimal,0.009012208000058308
resdynet_ltv_mpc,70,70.0,0.5875539469842442,0.5863581595409786,0.5676223686249425,-0.0011957874432656501,0.11977020612364508,0.573498413543817,0.0004361422351792596,optimal,0.009026082989294082
resdynet_ltv_mpc,71,71.0,0.5745958000462404,0.573498413543817,0.5576370316527918,-0.0010973865024234142,0.11568540403640261,0.5600264828306581,0.0003245896571466864,optimal,0.009015707997605205
resdynet_ltv_mpc,72,72.0,0.5610223396761921,0.5600264828306581,0.5473472734222039,-0.0009958568455339378,0.1115456994747136,0.5459688978684141,0.00023178206485987242,optimal,0.009011083981022239
resdynet_ltv_mpc,73,73.0,0.546870120426106,0.5459688978684141,0.5369257585215624,-0.000901222557691983,0.1073917052913394,0.5313621106013608,0.00016330539012743774,optimal,0.00902525000856258
resdynet_ltv_mpc,74,74.0,0.5321806989629347,0.5313621106013608,0.5263494109802179,-0.0008185883615738909,0.10324053459652532,0.5162538925998237,0.00011998555623790067,optimal,0.00894520798465237
resdynet_ltv_mpc,75,75.0,0.5170006925683446,0.5162538925998237,0.5156680099747065,-0.0007467999685208948,0.09911291710517638,0.5006981891797376,0.00010155938431387324,optimal,0.008966791006969288
resdynet_ltv_mpc,76,76.0,0.5013818045558078,0.5006981891797376,0.5048794744198914,-0.0006836153760702013,0.09501990481804704,0.48475254319766375,0.00010872077941321652,optimal,0.008943291002651677
resdynet_ltv_mpc,77,77.0,0.4853808135734646,0.48475254319766375,0.494047567935221,-0.0006282703758008212,0.09098127080977382,0.46847870428979743,0.00014086848181562388,optimal,0.009058791998540983
resdynet_ltv_mpc,78,78.0,0.46905952381848276,0.46847870428979743,0.48324300042426677,-0.0005808195286853279,0.08702132343538166,0.45194659235992596,0.00019693164797807686,optimal,0.009020291996421292
resdynet_ltv_mpc,79,79.0,0.45248467328281966,0.45194659235992596,0.47248054003039286,-0.0005380809228937022,0.08315401068307984,0.43523144583934176,0.0002749799122834767,optimal,0.008988041983684525
resdynet_ltv_mpc,80,80.0,0.435727797284308,0.43523144583934176,0.4618322921941473,-0.0004963514449662365,0.0793995197763139,0.4184133147256763,0.0003727607219282626,optimal,0.008894917002180591
resdynet_ltv_mpc,81,81.0,0.41886504471365016,0.4184133147256763,0.45127886630332026,-0.0004517299879738812,0.07576150847025304,0.40157226690171605,0.0004885669659939771,optimal,0.008870374993421137
resdynet_ltv_mpc,82,82.0,0.40197694464978617,0.40157226690171605,0.4409126957478636,-0.0004046777480701258,0.07225833346123801,0.3847897963751033,0.0006199913152393629,optimal,0.008955291996244341
resdynet_ltv_mpc,83,83.0,0.3851481212655278,0.3847897963751033,0.4308091902184969,-0.00035832489042447735,0.06890990147713878,0.3681537827699644,0.0007645438004847638,optimal,0.009003832994494587
resdynet_ltv_mpc,84,84.0,0.3684669552643036,0.3681537827699644,0.4210224169286101,-0.0003131724943392089,0.06573131158419297,0.35175659424905514,0.0009191371360763387,optimal,0.008948999980930239
resdynet_ltv_mpc,85,85.0,0.35202519045891545,0.35175659424905514,0.4116084720628747,-0.00026859620986030563,0.06273504921402312,0.3356922053144462,0.0010797798002602503,optimal,0.00886670799809508
resdynet_ltv_mpc,86,86.0,0.33591748452547465,0.3356922053144462,0.4026115203696661,-0.00022527921102843962,0.05992935732846116,0.3200532716227794,0.0012428070138238412,optimal,0.008851457998389378
resdynet_ltv_mpc,87,87.0,0.3202409034407256,0.3200532716227794,0.39411122013434696,-0.00018763181794617667,0.0573267656110531,0.3049316150021457,0.0014036789966061687,optimal,0.008872000005794689
resdynet_ltv_mpc,88,88.0,0.3050943596387241,0.3049316150021457,0.3861940113662207,-0.00016274463657839355,0.05494167158392937,0.2904200917816642,0.001557279308225611,optimal,0.009106374986004084
resdynet_ltv_mpc,89,89.0,0.290577994502551,0.2904200917816642,0.3789963981826396,-0.00015790272088678226,0.05279733541314933,0.27661669981712467,0.001697741683241353,optimal,0.00891270799911581
resdynet_ltv_mpc,90,90.0,0.27679250643689424,0.27661669981712467,0.37262328354727686,-0.00017580661976956957,0.050913101546808455,0.26362409807628356,0.001818558349020258,optimal,0.008854249987052754
resdynet_ltv_mpc,91,91.0,0.2638384264455692,0.26362409807628356,0.36718242573472687,-0.00021432836928564347,0.04930670277754199,0.2515457280294642,0.0019135369442803204,optimal,0.008841416012728587
resdynet_ltv_mpc,92,92.0,0.25181534386108473,0.2515457280294642,0.3628239475626983,-0.00026961583162055103,0.048002610090027514,0.24048684609248175,0.0019769315211314513,optimal,0.008835667016683146
resdynet_ltv_mpc,93,93.0,0.24082108563697424,0.24048684609248175,0.35966444917396795,-0.0003342395444924928,0.047021507341845147,0.23055234382581366,0.0020041587838862886,optimal,0.008846292010275647
resdynet_ltv_mpc,94,94.0,0.23095085341252597,0.23055234382581366,0.3578200769282667,-0.00039850958671230896,0.04638355703358683,0.22184255199432606,0.001992359930597269,optimal,0.008852625003783032
resdynet_ltv_mpc,95,95.0,0.22229632338743766,0.22184255199432606,0.3574134525984316,-0.00045377139311159054,0.04611145191929302,0.21445193628300407,0.0019400051645534747,optimal,0.008857375010848045
resdynet_ltv_mpc,96,96.0,0.21494471489332323,0.21445193628300407,0.35854784034991666,-0.0004927786103191556,0.04622755318055383,0.20846730673422612,0.0018477161915909782,optimal,0.008854957995936275
resdynet_ltv_mpc,97,97.0,0.20897783441135756,0.20846730673422612,0.36131403797401285,-0.0005105276771314449,0.04675497592290455,0.20396594381199393,0.0017183124067671782,optimal,0.00881570900673978
resdynet_ltv_mpc,98,98.0,0.2044711026509224,0.20396594381199393,0.3658062159151878,-0.00050515883892846,0.0477214071821268,0.2010165872325985,0.0015565815827225913,optimal,0.008805082994513214
resdynet_ltv_mpc,99,99.0,0.2014925731620662,0.2010165872325985,0.37207581138896006,-0.00047598592946770935,0.04915263662508126,0.19967856526962563,0.0013700018008179647,optimal,0.00882354099303484
resdynet_ltv_mpc,100,100.0,0.2001019517929527,0.19967856526962563,0.38014984383651046,-0.00042338652332707394,0.05107400549850776,0.20000043311937402,0.0011680858776033087,optimal,0.008834792010020465
resdynet_ltv_mpc,101,101.0,0.20034962710922422,0.20000043311937402,0.39001213079852615,-0.00034919398985019945,0.053507335357553636,0.20201877444094085,0.0009619154411618486,optimal,0.008820916002150625
resdynet_ltv_mpc,102,102.0,0.20227572265134292,0.20201877444094085,0.40161483819783395,-0.0002569482104020637,0.056471419302069864,0.20575765818853337,0.0007637763990924762,optimal,0.00884187500923872
resdynet_ltv_mpc,103,103.0,0.20590918260359284,0.20575765818853337,0.4148776456726584,-0.000151524415059473,0.05998109765846241,0.21122904895783862,0.0005861310279707964,optimal,0.008824207994621247
resdynet_ltv_mpc,104,104.0,0.21126690306885665,0.21122904895783862,0.42967199243674725,-3.785411101803193e-05,0.06404274855009696,0.21843189375122055,0.00044118268078495416,optimal,0.008753333997447044
resdynet_ltv_mpc,105,105.0,0.21835292167023215,0.21843189375122055,0.44584063621281406,7.897208098839315e-05,0.06865476154847727,0.22735135962176786,0.0003402916736066824,optimal,0.008775875001447275
resdynet_ltv_mpc,106,106.0,0.2271576786172856,0.22735135962176786,0.4632077665262814,0.000193681004482249,0.07380803734286501,0.23795938671234912,0.00029317903509427115,optimal,0.00893850001739338
resdynet_ltv_mpc,107,107.0,0.23765736266428128,0.23795938671234912,0.4815893223997818,0.00030202404806783933,0.0794868006221206,0.2502160295040859,0.00030768102392803883,optimal,0.010075625003082678
resdynet_ltv_mpc,108,108.0,0.24981335553310893,0.2502160295040859,0.5007952251596159,0.0004026739709769578,0.08566828603843743,0.2640707428468488,0.00038912095617886885,optimal,0.010230916988803074
resdynet_ltv_mpc,109,109.0,0.26357178835814904,0.2640707428468488,0.5206128399374882,0.0004989544886997432,0.0923184099029286,0.2794617426645217,0.0005399805690234835,optimal,0.010127916000783443
resdynet_ltv_mpc,110,110.0,0.27886322351782794,0.2794617426645217,0.5407882751937596,0.0005985191466937323,0.09938511392316975,0.29631226475451855,0.0007596076852034915,optimal,0.012937374995090067
resdynet_ltv_mpc,111,111.0,0.2956024748328745,0.29631226475451855,0.5610186827160211,0.0007097899216440551,0.10679252752466287,0.3145244954080239,0.0010441255588617008,optimal,0.030314541014377028
resdynet_ltv_mpc,112,112.0,0.31368857852025334,0.3145244954080239,0.5809744748932504,0.0008359168877705714,0.11444150324602424,0.3339741317984716,0.0013868254380107682,optimal,0.009292083996115252
resdynet_ltv_mpc,113,113.0,0.33300492648201535,0.3339741317984716,0.6003544789991009,0.0009692053164562231,0.12222052697398299,0.3545098177218052,0.0017787707501050807,optimal,0.009110791987041011
resdynet_ltv_mpc,114,114.0,0.35341957246940553,0.3545098177218052,0.6189471836417015,0.0010902452523996464,0.13002420853883628,0.3759601675880828,0.0022089411967405686,optimal,0.009130542021011934
resdynet_ltv_mpc,115,115.0,0.37478572038645863,0.3759601675880828,0.6366472152277043,0.0011744472016241847,0.13776749086754617,0.3981462574803314,0.0026641931483555943,optimal,0.009021083998959512
resdynet_ltv_mpc,116,116.0,0.396942402478711,0.3981462574803314,0.6534025490171071,0.001203855001620402,0.1453836051266754,0.4208925910972903,0.0031295212020668924,optimal,0.009008666995214298
resdynet_ltv_mpc,117,117.0,0.41971535338948235,0.4208925910972903,0.6691271774582364,0.0011772377078079765,0.15280574157524532,0.4440294660533336,0.003587662406215881,optimal,0.00887791599961929
resdynet_ltv_mpc,118,118.0,0.4429180840599556,0.4440294660533336,0.6836461173970376,0.0011113819933780134,0.15994599420740532,0.4673852986595346,0.004019534174400364,optimal,0.00888266702531837
resdynet_ltv_mpc,119,119.0,0.4663531572054787,0.4673852986595346,0.6967191608578002,0.0010321414540558904,0.1666890782476682,0.4907748064736772,0.004407480349825358,optimal,0.008853874984197319
resdynet_ltv_mpc,120,120.0,0.48981366362899104,0.4907748064736772,0.7081214349472058,0.0009611428446861803,0.17290642088579425,0.5139919032949267,0.004738849396284045,optimal,0.008857666980475187
resdynet_ltv_mpc,121,121.0,0.5130848959476958,0.5139919032949267,0.7177056826594607,0.0009070073472309259,0.17847799806392534,0.536811776498864,0.005005867465730999,optimal,0.009044417005497962
resdynet_ltv_mpc,122,122.0,0.5359462134305466,0.536811776498864,0.7254063313697733,0.0008655630683174209,0.1833062736111027,0.558999536020912,0.005202846556313266,optimal,0.008869125013006851
resdynet_ltv_mpc,123,123.0,0.5581730885963859,0.558999536020912,0.7312049222623161,0.0008264474245260889,0.18731744096139846,0.580319639143857,0.0053245580270687145,optimal,0.008856208005454391
resdynet_ltv_mpc,124,124.0,0.5795393230356548,0.580319639143857,0.7350924755993501,0.0007803161082021726,0.19045469141661564,0.6005419356736241,0.005366861307154192,optimal,0.008860666013788432
resdynet_ltv_mpc,125,125.0,0.599819416627837,0.6005419356736241,0.7370565979991617,0.0007225190457871289,0.19267221696237571,0.6194438975541996,0.005328197996892453,optimal,0.008840833994327113
resdynet_ltv_mpc,126,126.0,0.6187910709730812,0.6194438975541996,0.7370853054900981,0.0006528265811184264,0.19393312261608994,0.6368108893294777,0.005210337195024718,optimal,0.008866708987625316
resdynet_ltv_mpc,127,127.0,0.6362378044858006,0.6368108893294777,0.7351779250653685,0.0005730848436771296,0.19421102600798815,0.6524364418509898,0.00501821954285633,optimal,0.008868416014593095
resdynet_ltv_mpc,128,128.0,0.6519516532617533,0.6524364418509898,0.731353720871757,0.0004847885892365067,0.19349316924338902,0.6661236096605023,0.00475941254119728,optimal,0.008817333990009502
resdynet_ltv_mpc,129,129.0,0.6657359285841163,0.6661236096605023,0.7256566900413562,0.0003876810763859817,0.19178344281822143,0.6776876003750142,0.004443484889381291,optimal,0.008836041000904515
resdynet_ltv_mpc,130,130.0,0.6774079988386298,0.6776876003750142,0.7181574059813403,0.00027960153638439955,0.1891045588927236,0.6869594265804805,0.004081420286715764,optimal,0.008814166998490691
resdynet_ltv_mpc,131,131.0,0.6868020607269825,0.6869594265804805,0.7089514621218452,0.0001573658534980149,0.18549878614094198,0.6937901314460613,0.0036851385307043747,optimal,0.008835415996145457
resdynet_ltv_mpc,132,132.0,0.6937718620681274,0.6937901314460613,0.6981555837981592,1.8269377933921582e-05,0.18102713250602145,0.6980550722479107,0.003267166725303007,optimal,0.008805375022348017
resdynet_ltv_mpc,133,133.0,0.6981933362281063,0.6980550722479107,0.6859013288856256,-0.00013826398019556319,0.17576690772643952,0.69965774214641,0.002840373583209383,optimal,0.008795583999017254
resdynet_ltv_mpc,134,134.0,0.6999671063902536,0.69965774214641,0.672329943993824,-0.00030936424384364614,0.16980848931798104,0.6985327947931884,0.0024177092365209435,optimal,0.008837416011374444
resdynet_ltv_mpc,135,135.0,0.6990208165391405,0.6985327947931884,0.6575864961938526,-0.00048802174595208303,0.16325139385524323,0.6946480781366096,0.0020119022357261893,optimal,0.008824959018966183
