seed,method,epoch,updates,wall_time_sec,val_nrmse
0,ResDyNet-MLPEvolver,19,228,3.288979125005426,0.38624300495213054
0,ResDyNet-MLPEvolver,20,240,3.4625684170168824,0.40593660922321134
0,ResDyNet-MLPEvolver,21,252,3.635196334013017,0.37672234616967865
0,ResDyNet-MLPEvolver,22,264,3.8089285420137458,0.3963435719249432
0,ResDyNet-MLPEvolver,23,276,3.9811665840097703,0.3279148166617639
0,ResDyNet-MLPEvolver,24,288,4.152621334011201,0.3476704218727643
0,ResDyNet-MLPEvolver,25,300,4.32541529199807,0.3698836713123475
0,ResDyNet-MLPEvolver,26,312,4.496578416990815,0.37597114876939053
0,ResDyNet-MLPEvolver,27,324,4.668521417013835,0.3502999302656847
0,ResDyNet-MLPEvolver,28,336,4.8408917500055395,0.39172881752742184
0,ResDyNet-MLPEvolver,29,348,5.012834416993428,0.43011608423779907
0,ResDyNet-MLPEvolver,30,360,5.184713499998907,0.36876091451539295
0,ResDyNet-MLPEvolver,31,372,5.356986041995697,0.37099490581875305
0,ResDyNet-MLPEvolver,32,384,5.529222250013845,0.3633567228006009
0,ResDyNet-MLPEvolver,33,396,5.701109709014418,0.3689538131367277
0,ResDyNet-MLPEvolver,34,408,5.873545250011375,0.369957526859946
0,ResDyNet-MLPEvolver,35,420,6.044951541989576,0.3986095864571852
0,ResDyNet-MLPEvolver,36,432,6.216023667016998,0.37247873633490525
0,ResDyNet-MLPEvolver,37,444,6.387601458991412,0.35401049714219085
0,ResDyNet-MLPEvolver,38,456,6.559480583993718,0.33939718156151655
0,ResDyNet-MLPEvolver,39,468,6.7301645840052515,0.3726377909553331
0,ResDyNet-MLPEvolver,40,480,6.904978792008478,0.33976113000131
0,ResDyNet-MLPEvolver,41,492,7.077854292001575,0.32000571506744613
0,ResDyNet-MLPEvolver,42,504,7.25075420900248,0.31007595303508256
0,ResDyNet-MLPEvolver,43,516,7.424098167015472,0.3831752538796381
0,ResDyNet-MLPEvolver,44,528,7.5969042090000585,0.3451832474614863
0,ResDyNet-MLPEvolver,45,540,7.768220041994937,0.3527464600237656
0,ResDyNet-MLPEvolver,46,552,7.94122916701599,0.33127655449400756
0,ResDyNet-MLPEvolver,47,564,8.112297125015175,0.3399363244900686
0,ResDyNet-MLPEvolver,48,576,8.284539542015409,0.34032043431298387
0,ResDyNet-MLPEvolver,49,588,8.455809750012122,0.3544187519896717
0,ResDyNet-MLPEvolver,50,600,8.628511084010825,0.3355590294050275
0,ResDyNet-MLPEvolver,51,612,8.80004629198811,0.32571622744082035
0,ResDyNet-MLPEvolver,52,624,8.971062833996257,0.3044334652497365
0,ResDyNet-MLPEvolver,53,636,9.141977374994894,0.33013134969577845
0,ResDyNet-MLPEvolver,54,648,9.313379458995769,0.33451564710713266
0,ResDyNet-MLPEvolver,55,660,9.484532875008881,0.3486477058651382
0,ResDyNet-MLPEvolver,56,672,9.656125000008615,0.3330578322191698
0,ResDyNet-MLPEvolver,57,684,9.82808949999162,0.32990002954235126
0,ResDyNet-MLPEvolver,58,696,10.000099958997453,0.4157252715200699
0,ResDyNet-MLPEvolver,59,708,10.17042108401074,0.3324207784357877
0,ResDyNet-MLPEvolver,60,720,10.342499916994711,0.3263233950602824
1,ResDyNet-ResidualEvolver,0,0,0.0,0.5877139302058413
1,ResDyNet-ResidualEvolver,1,12,0.27187120899907313,0.6340974167775469
1,ResDyNet-ResidualEvolver,2,24,0.5476205839950126,0.39369768407336814
1,ResDyNet-ResidualEvolver,3,36,0.8228697500017006,0.3582740467655975
1,ResDyNet-ResidualEvolver,4,48,1.0987110839923844,0.3544577387080062
1,ResDyNet-ResidualEvolver,5,60,1.3731012089992873,0.3165580452231386
1,ResDyNet-ResidualEvolver,6,72,1.6470040419953875,0.28201214406828434
1,ResDyNet-ResidualEvolver,7,84,1.923374625010183,0.26991697956937094
1,ResDyNet-ResidualEvolver,8,96,2.197495333995903,0.3562726581004272
1,ResDyNet-ResidualEvolver,9,108,2.4713936249900144,0.38726571377284785
1,ResDyNet-ResidualEvolver,10,120,2.7453916250087786,0.35168694832837955
1,ResDyNet-ResidualEvolver,11,132,3.0193532499833964,0.38219273616322164
1,ResDyNet-ResidualEvolver,12,144,3.2931315419846214,0.38944569987223093
1,ResDyNet-ResidualEvolver,13,156,3.6170823340071365,0.2859414224572763
1,ResDyNet-ResidualEvolver,14,168,3.902110499999253,0.29089240065585675
1,ResDyNet-ResidualEvolver,15,180,4.181842833990231,0.30626604762994464
1,ResDyNet-ResidualEvolver,16,192,4.459374291996937,0.4042686644326007
1,ResDyNet-ResidualEvolver,17,204,4.746999291994143,0.3188592917388571
1,ResDyNet-ResidualEvolver,18,216,5.027436208998552,0.3105689594344864
1,ResDyNet-ResidualEvolver,19,228,5.304000625008484,0.2540230343797038
1,ResDyNet-ResidualEvolver,20,240,5.580064375011716,0.33111749587728745
1,ResDyNet-ResidualEvolver,21,252,5.852596124983393,0.28605693721895203
1,ResDyNet-ResidualEvolver,22,264,6.126370791986119,0.2888898829639683
1,ResDyNet-ResidualEvolver,23,276,6.399492291995557,0.3041714231328744
1,ResDyNet-ResidualEvolver,24,288,6.671820666990243,0.28069840714829636
1,ResDyNet-ResidualEvolver,25,300,6.945848750008736,0.35153664151763697
1,ResDyNet-ResidualEvolver,26,312,7.218170459003886,0.29016627721549015
1,ResDyNet-ResidualEvolver,27,324,7.491140250000171,0.3254433476477342
1,ResDyNet-ResidualEvolver,28,336,7.7641422919987235,0.2796354057723803
1,ResDyNet-ResidualEvolver,29,348,8.038433042005636,0.3125933933267479
1,ResDyNet-ResidualEvolver,30,360,8.313765083992621,0.2842963975883091
1,ResDyNet-ResidualEvolver,31,372,8.5896137089876,0.254985290846073
1,ResDyNet-ResidualEvolver,32,384,8.864474458998302,0.2659050707762238
1,ResDyNet-ResidualEvolver,33,396,9.138574124983279,0.25838080038592587
1,ResDyNet-ResidualEvolver,34,408,9.412282875011442,0.26915873105473626
1,ResDyNet-ResidualEvolver,35,420,9.684942458989099,0.24898186892924468
1,ResDyNet-ResidualEvolver,36,432,9.958956084010424,0.3147185953340717
1,ResDyNet-ResidualEvolver,37,444,10.231250249984441,0.22277035185109004
1,ResDyNet-ResidualEvolver,38,456,10.505103458999656,0.26581583805241227
1,ResDyNet-ResidualEvolver,39,468,10.778134708991274,0.2356715549872604
1,ResDyNet-ResidualEvolver,40,480,11.050973834004253,0.2632952402727586
1,ResDyNet-ResidualEvolver,41,492,11.322657374985283,0.23657355463129737
1,ResDyNet-ResidualEvolver,42,504,11.594875499984482,0.29673515378584475
1,ResDyNet-ResidualEvolver,43,516,11.871158458990976,0.2745700245690513
1,ResDyNet-ResidualEvolver,44,528,12.146169374987949,0.24380542758282311
1,ResDyNet-ResidualEvolver,45,540,12.421558542002458,0.24892568169513435
1,ResDyNet-ResidualEvolver,46,552,12.696380499983206,0.23870795001837505
1,ResDyNet-ResidualEvolver,47,564,12.970795625005849,0.2669198771924991
1,ResDyNet-ResidualEvolver,48,576,13.24436508398503,0.23310258290289604
1,ResDyNet-ResidualEvolver,49,588,13.517273917008424,0.2901526646513431
1,ResDyNet-ResidualEvolver,50,600,13.789149333984824,0.3006795022372499
1,ResDyNet-ResidualEvolver,51,612,14.062917834002292,0.27471318915042015
1,ResDyNet-ResidualEvolver,52,624,14.335493749997113,0.2615378603759215
1,ResDyNet-ResidualEvolver,53,636,14.60928058400168,0.2319224494297011
1,ResDyNet-ResidualEvolver,54,648,14.891904999996768,0.2540326598061128
1,ResDyNet-ResidualEvolver,55,660,15.173398624989204,0.20524944515519256
1,ResDyNet-ResidualEvolver,56,672,15.447139458992751,0.19648783085290136
1,ResDyNet-ResidualEvolver,57,684,15.721752292010933,0.23394225258047244
1,ResDyNet-ResidualEvolver,58,696,16.000291375006782,0.2710953233462192
1,ResDyNet-ResidualEvolver,59,708,16.279475874995114,0.19541029261683288
1,ResDyNet-ResidualEvolver,60,720,16.580794792011147,0.23447692224068437
1,ResDyNet-MLPEvolver,0,0,0.0,0.5877139302058413
1,ResDyNet-MLPEvolver,1,12,0.17505824999534525,0.7683242630553893
1,ResDyNet-MLPEvolver,2,24,0.35682549999910407,0.6254728460049754
1,ResDyNet-MLPEvolver,3,36,0.5297087499930058,0.4148731781705261
1,ResDyNet-MLPEvolver,4,48,0.7018379579822067,0.34204088236028063
1,ResDyNet-MLPEvolver,5,60,0.8749712919816375,0.36375484612477793
1,ResDyNet-MLPEvolver,6,72,1.0523438329983037,0.4191518386457103
1,ResDyNet-MLPEvolver,7,84,1.2378864999918733,0.3295924165720086
1,ResDyNet-MLPEvolver,8,96,1.4215374579944182,0.36996034629296154
1,ResDyNet-MLPEvolver,9,108,1.6090447079914156,0.3413757776956615
1,ResDyNet-MLPEvolver,10,120,1.7904900829889812,0.3522436790542199
1,ResDyNet-MLPEvolver,11,132,1.9695624579908326,0.329326827697359
1,ResDyNet-MLPEvolver,12,144,2.1666984999901615,0.3330654704644709
1,ResDyNet-MLPEvolver,13,156,2.349605082999915,0.31308160582132405
1,ResDyNet-MLPEvolver,14,168,2.532355541974539,0.3396997594585345
1,ResDyNet-MLPEvolver,15,180,2.704847957997117,0.33389514186257757
1,ResDyNet-MLPEvolver,16,192,2.8862112499773502,0.3603203461639045
1,ResDyNet-MLPEvolver,17,204,3.05866591699305,0.35081270750969124
1,ResDyNet-MLPEvolver,18,216,3.2301604579843115,0.31025379524364416
1,ResDyNet-MLPEvolver,19,228,3.4116354169964325,0.3366839404728622
1,ResDyNet-MLPEvolver,20,240,3.587882666994119,0.3287000959896078
1,ResDyNet-MLPEvolver,21,252,3.759700291993795,0.27144081867642234
1,ResDyNet-MLPEvolver,22,264,3.931106916978024,0.3477722834120124
1,ResDyNet-MLPEvolver,23,276,4.103571207990171,0.31175992075990133
1,ResDyNet-MLPEvolver,24,288,4.28403095799149,0.3145731160554722
1,ResDyNet-MLPEvolver,25,300,4.460011791990837,0.33428161172549037
1,ResDyNet-MLPEvolver,26,312,4.639337542001158,0.28189159285444754
1,ResDyNet-MLPEvolver,27,324,4.817636166990269,0.3284399038380008
1,ResDyNet-MLPEvolver,28,336,4.996689583000261,0.25343990987348713
1,ResDyNet-MLPEvolver,29,348,5.1752577500010375,0.34787858846511605
1,ResDyNet-MLPEvolver,30,360,5.345731749985134,0.3154494999495582
1,ResDyNet-MLPEvolver,31,372,5.515949541993905,0.2818197504668283
1,ResDyNet-MLPEvolver,32,384,5.685658791975584,0.3288550775066529
1,ResDyNet-MLPEvolver,33,396,5.85539145799703,0.28811564535847045
1,ResDyNet-MLPEvolver,34,408,6.025255707994802,0.3163138138166086
1,ResDyNet-MLPEvolver,35,420,6.194847374979872,0.2766124437924783
1,ResDyNet-MLPEvolver,36,432,6.365072499989765,0.3071768263573849
1,ResDyNet-MLPEvolver,37,444,6.534938166994834,0.2940143661115258
1,ResDyNet-MLPEvolver,38,456,6.704512124997564,0.2756256308791582
1,ResDyNet-MLPEvolver,39,468,6.8743951249925885,0.31750194410867866
1,ResDyNet-MLPEvolver,40,480,7.043608874984784,0.2684121026007269
1,ResDyNet-MLPEvolver,41,492,7.213080332992831,0.30943657020942256
1,ResDyNet-MLPEvolver,42,504,7.3846193329954986,0.2771739610962318
1,ResDyNet-MLPEvolver,43,516,7.556028374994639,0.3104475599262488
1,ResDyNet-MLPEvolver,44,528,7.727190042001894,0.2871204370228886
1,ResDyNet-MLPEvolver,45,540,7.898660957987886,0.2500851287463644
1,ResDyNet-MLPEvolver,46,552,8.069296542002121,0.3323240403874967
1,ResDyNet-MLPEvolver,47,564,8.240722582995659,0.2573172336486863
1,ResDyNet-MLPEvolver,48,576,8.411746625002706,0.3120054932343545
1,ResDyNet-MLPEvolver,49,588,8.5818534999853,0.27935338227451034
1,ResDyNet-MLPEvolver,50,600,8.752405457984423,0.27736349932541876
1,ResDyNet-MLPEvolver,51,612,8.92204924998805,0.27964993465646243
1,ResDyNet-MLPEvolver,52,624,9.091130541986786,0.2608849572959453
1,ResDyNet-MLPEvolver,53,636,9.26106829199125,0.22148555724044877
1,ResDyNet-MLPEvolver,54,648,9.43071204199805,0.3192315004643293
1,ResDyNet-MLPEvolver,55,660,9.600051207991783,0.2709492570757931
1,ResDyNet-MLPEvolver,56,672,9.7703297919943,0.25010236699463223
1,ResDyNet-MLPEvolver,57,684,9.939777082996443,0.2991094082543162
1,ResDyNet-MLPEvolver,58,696,10.10961312497966,0.28173014157576914
1,ResDyNet-MLPEvolver,59,708,10.279194000002462,0.2905690919754862
1,ResDyNet-MLPEvolver,60,720,10.449631957977545,0.28072083830045647
2,ResDyNet-ResidualEvolver,0,0,0.0,0.5877139302058413
2,ResDyNet-ResidualEvolver,1,12,0.27047716701054014,0.6437856165588052
2,ResDyNet-ResidualEvolver,2,24,0.5417116669996176,0.438138343888186
2,ResDyNet-ResidualEvolver,3,36,0.8145399579952937,0.5435072967170578
2,ResDyNet-ResidualEvolver,4,48,1.088861458003521,0.4977821351457797
2,ResDyNet-ResidualEvolver,5,60,1.3618010420177598,0.4306077714063116
2,ResDyNet-ResidualEvolver,6,72,1.6355535830080044,0.5144984760415163
2,ResDyNet-ResidualEvolver,7,84,1.9090344170108438,0.4033587868809694
2,ResDyNet-ResidualEvolver,8,96,2.1814991669962183,0.2901245101662268
2,ResDyNet-ResidualEvolver,9,108,2.4529929580166936,0.399193137816334
2,ResDyNet-ResidualEvolver,10,120,2.724612874997547,0.4607673740984403
2,ResDyNet-ResidualEvolver,11,132,2.99606008300907,0.45207942310145816
2,ResDyNet-ResidualEvolver,12,144,3.268928000004962,0.5041425520144661
2,ResDyNet-ResidualEvolver,13,156,3.5402499579940923,0.3436060331901384
2,ResDyNet-ResidualEvolver,14,168,3.8125114169961307,0.3617403740301559
2,ResDyNet-ResidualEvolver,15,180,4.083694917004323,0.41132962787362237
2,ResDyNet-ResidualEvolver,16,192,4.355281041993294,0.3995790456082277
2,ResDyNet-ResidualEvolver,17,204,4.627369166992139,0.3055894982913437
2,ResDyNet-ResidualEvolver,18,216,4.900490500003798,0.3398704977177343
2,ResDyNet-ResidualEvolver,19,228,5.172911166999256,0.37483903144567216
2,ResDyNet-ResidualEvolver,20,240,5.445649125002092,0.34450342100668435
2,ResDyNet-ResidualEvolver,21,252,5.719811125018168,0.3457172365438266
2,ResDyNet-ResidualEvolver,22,264,5.992589833011152,0.3308970948593656
2,ResDyNet-ResidualEvolver,23,276,6.263415624998743,0.307266330002084
2,ResDyNet-ResidualEvolver,24,288,6.541553457995178,0.3156894585550182
2,ResDyNet-ResidualEvolver,25,300,6.812896332994569,0.4088979933837067
2,ResDyNet-ResidualEvolver,26,312,7.083879333018558,0.3470944472647815
2,ResDyNet-ResidualEvolver,27,324,7.355453041993314,0.3507408574895743
2,ResDyNet-ResidualEvolver,28,336,7.628419500018936,0.33610100981367913
2,ResDyNet-ResidualEvolver,29,348,7.900840167014394,0.30343333172569037
2,ResDyNet-ResidualEvolver,30,360,8.172336125018774,0.35914977873449644
2,ResDyNet-ResidualEvolver,31,372,8.44321266701445,0.3646207445136936
2,ResDyNet-ResidualEvolver,32,384,8.714724167017266,0.29971373706054716
2,ResDyNet-ResidualEvolver,33,396,8.989434707997134,0.3339635672924154
2,ResDyNet-ResidualEvolver,34,408,9.273546500015073,0.2911091901707543
2,ResDyNet-ResidualEvolver,35,420,9.558439292013645,0.3415653822798021
2,ResDyNet-ResidualEvolver,36,432,9.833211332996143,0.34976533736840437
2,ResDyNet-ResidualEvolver,37,444,10.106518749991665,0.3293910316180213
2,ResDyNet-ResidualEvolver,38,456,10.378651500010164,0.3051697919879124
2,ResDyNet-ResidualEvolver,39,468,10.64924087500549,0.3429259171947909
2,ResDyNet-ResidualEvolver,40,480,10.921579792018747,0.29559331445368364
2,ResDyNet-ResidualEvolver,41,492,11.192626833013492,0.3012548500965634
2,ResDyNet-ResidualEvolver,42,504,11.464161708019674,0.3699172594531365
2,ResDyNet-ResidualEvolver,43,516,11.735273792000953,0.36284733031758765
2,ResDyNet-ResidualEvolver,44,528,12.017494583007647,0.3163133100205224
2,ResDyNet-ResidualEvolver,45,540,12.299351583002135,0.30990199908889887
2,ResDyNet-ResidualEvolver,46,552,12.571430042007705,0.3550561561565996
2,ResDyNet-ResidualEvolver,47,564,12.844234791991767,0.263057792957848
2,ResDyNet-ResidualEvolver,48,576,13.118788374995347,0.4083044249179329
2,ResDyNet-ResidualEvolver,49,588,13.39223441699869,0.2779632643946488
2,ResDyNet-ResidualEvolver,50,600,13.664261291996809,0.35356608191283595
2,ResDyNet-ResidualEvolver,51,612,13.937268208013847,0.34773996010298747
2,ResDyNet-ResidualEvolver,52,624,14.20910529201501,0.34621155374244883
2,ResDyNet-ResidualEvolver,53,636,14.487618832994485,0.3322878780948218
2,ResDyNet-ResidualEvolver,54,648,14.785957707994385,0.3037123731285087
2,ResDyNet-ResidualEvolver,55,660,15.064602708007442,0.327940765262901
2,ResDyNet-ResidualEvolver,56,672,15.338089124998078,0.3323222841815676
2,ResDyNet-ResidualEvolver,57,684,15.613147916999878,0.3066588981181312
2,ResDyNet-ResidualEvolver,58,696,15.88769579201471,0.2937808439312426
2,ResDyNet-ResidualEvolver,59,708,16.16046912499587,0.33971921952814016
2,ResDyNet-ResidualEvolver,60,720,16.43370708299335,0.341408730636091
2,ResDyNet-MLPEvolver,0,0,0.0,0.5877139302058413
2,ResDyNet-MLPEvolver,1,12,0.17030670901294798,0.5912365122548325
2,ResDyNet-MLPEvolver,2,24,0.34205216699047014,0.5455280482881295
2,ResDyNet-MLPEvolver,3,36,0.5568777500011493,0.3659932252006843
2,ResDyNet-MLPEvolver,4,48,0.7603132920048665,0.4350164886055003
2,ResDyNet-MLPEvolver,5,60,0.937745333998464,0.5136338364063694
2,ResDyNet-MLPEvolver,6,72,1.1064772919926327,0.5359617105697255
2,ResDyNet-MLPEvolver,7,84,1.273922666994622,0.45473696114990747
2,ResDyNet-MLPEvolver,8,96,1.5470428749977145,0.4480723194489192
2,ResDyNet-MLPEvolver,9,108,1.7203852499951608,0.46439174434088043
2,ResDyNet-MLPEvolver,10,120,1.8939029999892227,0.4030220774556957
2,ResDyNet-MLPEvolver,11,132,2.068906959000742,0.4238546016612397
2,ResDyNet-MLPEvolver,12,144,2.2359999170002993,0.4360684307472731
2,ResDyNet-MLPEvolver,13,156,2.4024809999973513,0.4625102040287222
2,ResDyNet-MLPEvolver,14,168,2.5863548339984845,0.41933668493588033
2,ResDyNet-MLPEvolver,15,180,2.773224584001582,0.44262596501668133
2,ResDyNet-MLPEvolver,16,192,2.9453914999903645,0.4041412961203057
2,ResDyNet-MLPEvolver,17,204,3.1514210420136806,0.4767385974112766
2,ResDyNet-MLPEvolver,18,216,3.317073167010676,0.3448713994251005
2,ResDyNet-MLPEvolver,19,228,3.486786083987681,0.3476412971085921
2,ResDyNet-MLPEvolver,20,240,3.6538927920046262,0.38087332643495797
2,ResDyNet-MLPEvolver,21,252,3.8204894170048647,0.39369346038982833
2,ResDyNet-MLPEvolver,22,264,3.9873450839950237,0.3684829298434231
2,ResDyNet-MLPEvolver,23,276,4.172988167003496,0.3757846984329362
2,ResDyNet-MLPEvolver,24,288,4.353649416996632,0.36420646533644313
2,ResDyNet-MLPEvolver,25,300,4.522933250002097,0.360053898375894
2,ResDyNet-MLPEvolver,26,312,4.691384417004883,0.3063448739409505
2,ResDyNet-MLPEvolver,27,324,4.89102554199053,0.3692449164498224
2,ResDyNet-MLPEvolver,28,336,5.059853959013708,0.2901547358104077
2,ResDyNet-MLPEvolver,29,348,5.2750177920097485,0.36167950266259846
2,ResDyNet-MLPEvolver,30,360,5.457380042003933,0.3556461473152195
2,ResDyNet-MLPEvolver,31,372,5.633465041988529,0.3035160231590603
2,ResDyNet-MLPEvolver,32,384,5.803233209007885,0.2803934776904268
2,ResDyNet-MLPEvolver,33,396,5.970507374993758,0.32076552193882946
2,ResDyNet-MLPEvolver,34,408,6.139052749989787,0.2882915824431916
2,ResDyNet-MLPEvolver,35,420,6.327751125005307,0.3297297164115167
2,ResDyNet-MLPEvolver,36,432,6.531816208997043,0.32278074383305844
2,ResDyNet-MLPEvolver,37,444,6.710630624991609,0.3467333397832188
2,ResDyNet-MLPEvolver,38,456,6.8830364170135,0.3107901758843988
2,ResDyNet-MLPEvolver,39,468,7.049682125012623,0.31528905634889254
2,ResDyNet-MLPEvolver,40,480,7.215859249990899,0.3056483735697975
2,ResDyNet-MLPEvolver,41,492,7.383491291984683,0.3344170845011589
2,ResDyNet-MLPEvolver,42,504,7.5657553340133745,0.35456295025755685
2,ResDyNet-MLPEvolver,43,516,7.734372875012923,0.37397698268579815
2,ResDyNet-MLPEvolver,44,528,7.902945209003519,0.28384659356837977
2,ResDyNet-MLPEvolver,45,540,8.071126124996226,0.3568857835513797
2,ResDyNet-MLPEvolver,46,552,8.238616916991305,0.2960266799061388
2,ResDyNet-MLPEvolver,47,564,8.421674834011355,0.43346907735060264
2,ResDyNet-MLPEvolver,48,576,8.589081292011542,0.3807510273684904
2,ResDyNet-MLPEvolver,49,588,8.75828549999278,0.32077798767865057
2,ResDyNet-MLPEvolver,50,600,8.937187208997784,0.28702720072406773
2,ResDyNet-MLPEvolver,51,612,9.109662584000034,0.3372092840771294
2,ResDyNet-MLPEvolver,52,624,9.277707750006812,0.3213527941367563
2,ResDyNet-MLPEvolver,53,636,9.445349584013456,0.3333357050351239
2,ResDyNet-MLPEvolver,54,648,9.612205499986885,0.27656746306213364
2,ResDyNet-MLPEvolver,55,660,9.778833666990977,0.2866303019130798
