profile,seed,epoch,train_loss,validation_loss,validation_rmse,validation_nrmse,wall_time_sec
uniform,0,0,nan,0.014530701357986052,0.12054335865986442,0.14980450871930895,0.3580416670010891
uniform,0,1,0.16401042637880892,0.03515003368547439,0.18748342206690602,0.23299385588713523,0.8043588330037892
uniform,0,2,0.0495801055803895,0.19397850627859017,0.4404299124393916,0.5473415324724911,1.2139145419932902
short_term,0,0,nan,0.0014422161459869691,0.12054335865986442,0.14980450871930895,0.3739477919880301
short_term,0,1,0.005278894750517793,0.0005726213509903521,0.09595291475279272,0.11924488760336664,0.779790625005262
short_term,0,2,0.002234913859865628,0.010704312203690912,0.41539466445913276,0.5162291338630315,1.1907456670014653
long_term,0,0,nan,0.03635068762420618,0.12054335865986442,0.14980450871930895,0.386053374997573
long_term,0,1,0.42744515906088054,0.3109046772187099,0.3570235712419464,0.4436888210658485,0.8028165829891805
long_term,0,2,0.2714335322380066,0.4678157456140183,0.41468641506548615,0.5153489613371826,1.213032999978168
