seed,model,epoch,train_loss,val_loss,val_rmse,val_nrmse,wall_time_sec
0,Random,0,1.5123747891715735,1.5619618556105979,1.2497847237066861,1.2094412197293125,0.01272004100610502
0,N4SID-Joint,0,0.7456230981045799,0.36883562433675365,0.6073183879455271,0.5877139302058413,0.025863999995635822
0,N4SID-Frozen,0,0.7456230981045799,0.36883562433675365,0.6073183879455271,0.5877139302058413,0.038231040991377085
0,Random,1,1.363993620856222,1.5102605751336218,1.228926594688886,1.1892563986780993,0.6530852500000037
0,N4SID-Joint,1,2.3885042925399387,0.7290267521028805,0.8538306343197581,0.8262686718967265,0.6687240829924121
0,N4SID-Frozen,1,1.8866017586391004,1.383646069201595,1.1762848588677808,1.138313957173999,0.7681279579992406
0,Random,2,1.0175879807846255,2.6566407947153934,1.6299204872371515,1.5773060629988478,1.2568752079969272
0,N4SID-Joint,2,0.4307491582216689,0.3700743624907001,0.6083373755497028,0.5887000245207312,1.2696570410043932
0,N4SID-Frozen,2,0.5241452783984349,0.4724480086844025,0.6873485350856599,0.6651606751822143,1.2826082500105258
