seed,model,best_val_nrmse,best_epoch,final_val_nrmse,test_nrmse,avg_training_time_per_epoch_sec,comparison
0,ResDyNet,1.1263934497160195,0,1.3096146642317605,1.1569650429614504,0.35898654149787035,B_parameter_matched
0,Plain,1.2468310428378764,0,1.3107177760914759,1.103995436451469,0.35898654149787035,B_parameter_matched
